"EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor4"
0.0800642195046797,0.874045831178742,0.897346878653222,0.903078846534988,0.532988095322783,0.875854374630149
0.128854094312946,0.798397776927012,0.873567594227186,0.911529776502894,0.711371929688957,0.949098286912997
0.115053165521757,0.56658828212731,0.895985217601455,0.902295285765805,0.576321098539356,0.927334708851131
0.0964794443994108,0.773167166478594,0.935802603283942,0.912333616382813,0.504292871596255,0.903721327455827
0.157587746668655,0.325129747686847,0.89173488007416,0.798549538430276,0.345343218996132,0.944899331836051
0.0992782926636974,0.764359552809129,0.886032516098399,0.896533264142221,0.583479152962289,0.891843661293585
0.143465834716888,0.679724879808403,0.850225942409791,0.873745514005266,0.487651988457764,0.942022273661082
0.0838378307043285,0.488833324751445,0.803243916956852,0.827667488369636,0.545716504660266,0.949781941688273
0.114340925895768,0.476797389049525,0.793814760553418,0.777813264191968,0.457758882903217,0.861439478715755
0.838325174882375,0.703035152458795,0.797430537560882,0.690188381371366,0.0482790954318964,0.519887098230258
0.100629387993942,0.412900195307501,0.904365394381758,0.852644466396744,0.439122392953347,0.96697734065136
0.128226375988228,0.361385147110172,0.878684086572513,0.904980851141446,0.644200309118856,0.852587732022974
0.133473148353489,0.591599901235529,0.813813610776821,0.801723891776676,0.483321101639598,0.884180545033804
0.0248083554711718,0.790773246184342,0.864661339496105,0.935633345450108,0.603407213626334,0.938501280554022
0.746860075479521,0.31107964745068,0.885819277406025,0.685438936834755,0.26012191032423,0.658491113852194
0.673782329908771,0.760203327545806,0.709253226928467,0.710079714593589,0.324139837394332,0.571644236665878
0.0885944381361517,0.59474127604063,0.909403061826396,0.921450701152196,0.674678831327246,0.922138530205517
0.109114886705795,0.673376888133266,0.767920885892972,0.765664415608804,0.445496759995631,0.964103661556324
0.114985732836002,0.638452907438436,0.875583843289437,0.90113519853841,0.670830184119154,0.918529908375024
0.132655420806665,0.728133194726366,0.902657930115069,0.88600070362633,0.489536533923352,0.936695083822737
0.726258325380714,0.743393436794828,0.557628959829821,0.685025842256463,0.182010213654015,0.464064742195848
0.0917606255702249,0.442851005045251,0.866651241860823,0.908726846311019,0.636807301748522,0.914488226585992
0.170770372208192,0.247337999863838,0.730284167209963,0.742549613801973,0.321948842871978,0.774765011247995
0.115509974543312,0.445624179473292,0.904737683819174,0.929612619751482,0.661113821609797,0.922669742311627
0.129109345859854,0.81474860357053,0.874361865387852,0.845937614753706,0.468791367272418,0.935712743909828
0.139505474625944,0.437667973247138,0.905722403896899,0.936220882555971,0.698786623534693,0.909046293718517
0.138209875138336,0.516618810599944,0.898703909889438,0.877685505280467,0.39880792438326,0.966360865541579
0.101622985209227,0.49007870313575,0.917834186157645,0.952347524480189,0.76534736285259,0.920313897631421
0.0742288581415134,0.661504948058702,0.880045729722598,0.895619326986769,0.502998762111132,0.928994667643961
0.157739864989593,0.734866817211678,0.893893194444129,0.918665059114611,0.6956031643202,0.957710410012469
0.802977119580511,0.851973471174014,0.867256598926384,0.737946257120823,0.294557435769694,0.802186411855703
0.111662997082823,0.478815819208568,0.901628921219222,0.885257349051668,0.489145092155538,0.942869976381084
0.137184049945217,0.352451290515759,0.856166235578257,0.855407476081118,0.5305042348987,0.879488517800157
0.0451159353404392,0.535393760108796,0.911545707781341,0.868092942771799,0.367943764531964,0.94767544605599
0.106706189198164,0.420216919521656,0.881437303879178,0.880343549590367,0.489978277734505,0.957902560611457
0.0285869950952188,0.419756845397264,0.840445559128375,0.858653530077532,0.607284775946891,0.872289458268652
0.136573355781552,0.762362861615061,0.909547671379141,0.927250457594694,0.650239015189354,0.95952953250554
0.146988499857747,0.686702512307806,0.930429548449422,0.82252887406718,0.277500043982408,0.950308218612483
0.0771353186772724,0.619911715135213,0.818833501610062,0.822871816717679,0.436837678628302,0.877411414835966
0.147150640340871,0.326967106862871,0.916187674837385,0.840813110707888,0.29181605047961,0.948821421156007
0.0873760159400846,0.731562825905911,0.898344814809974,0.965820357780416,0.816756554042471,0.983472666814073
0.0561687140453364,0.794970436211279,0.799835419432946,0.91095946927706,0.693164239244395,0.903317472231322
0.121825949129486,0.659400719675251,0.904439114051626,0.882362341496839,0.44137339512119,0.945371831251383
0.125186624789858,0.37222315170021,0.838140375993566,0.854908773153864,0.445518715868273,0.97844287846424
0.153938185341351,0.343935366015875,0.887294303226594,0.848454579563855,0.458942013106987,0.913139058816164
0.0701063040058673,0.459007675387098,0.863773013521661,0.890486193879071,0.536830136813191,0.952527557407308
0.0770867544600495,0.750388554421142,0.857002547916483,0.882854224825958,0.493525061486012,0.937571049077781
0.0805626692462557,0.687646679795971,0.924002398926325,0.931683787914007,0.630429822820469,0.849951242348245
0.0718530147247977,0.802791538633015,0.80945040500378,0.778037212686484,0.463009488070703,0.874332420375125
0.0913129425514177,0.707539050082931,0.91030705273292,0.819344456566767,0.328844593005962,0.925564048946593
0.053501351320449,0.375123830268228,0.832292546458274,0.849043010918064,0.452383271186613,0.813565916733722
0.0171100920855026,0.448551159703658,0.915052754089491,0.9493025495043,0.690937196583799,0.799657560422252
0.0596280227523406,0.915065923482671,0.878702274834133,0.913766951048259,0.633389408054326,0.870709682982334
0.117452463391212,0.602534094216164,0.930656792352951,0.973526683849658,0.747009258781786,0.87818655875405
0.0496765869696905,0.514405243454051,0.89113315414567,0.959986401269001,0.807861494300394,0.892849588376998
0.0624100529927019,0.557823660169979,0.829570329622406,0.907569869450624,0.680584959428122,0.942068686620069
0.163605972265638,0.55723474032866,0.888394933530437,0.884346936611517,0.545944547569246,0.921020087744858
0.110643782117137,0.735516421215603,0.892871837556366,0.892442601237352,0.526671711454573,0.947179063978257
0.790621944961489,0.612391794709552,0.91549507392619,0.812028454936569,0.298845238276232,0.830821821342761
0.0957558261326086,0.692040136523546,0.90740820323551,0.934481615116803,0.67740352546254,0.927121653390513
0.11145931815224,0.595908423789841,0.872335256698878,0.865757351913622,0.562253050495558,0.818535229819779
0.733582830326754,0.47617633394612,0.877867289415761,0.850611946776811,0.476461061436488,0.841689589578892
0.0510922304017879,0.753388519748276,0.939570767434634,0.945509416088979,0.598381223816429,0.965468148909208
0.172597839687797,0.723716457187462,0.895311973158925,0.836006365076039,0.384740319371513,0.955497911712004
0.0754163424896521,0.630588497854515,0.89315339448886,0.912139239717962,0.610178103318214,0.905145326626677
0.133899601133355,0.432493289929625,0.872462964210429,0.859615884754753,0.416987291816852,0.836153232984582
0.108621928507238,0.613897939192885,0.913262421868237,0.904875631129719,0.559144021194488,0.915810720334836
0.120582284427979,0.429988922368322,0.865986310315459,0.896544852829296,0.519900650015556,0.966107392141338
0.765708062388813,0.769427072389957,0.86712342566465,0.751572346278024,0.279598607966716,0.640907819161935
0.0886497480433078,0.643353785687661,0.83701744080188,0.867607778474666,0.540909800156873,0.931625475180493
0.815603999333538,0.218743391428019,0.921374367598386,0.723344720010208,0.213517733796007,0.746688445492916
0.104737229966351,0.65256327750969,0.887746581163829,0.887045884441626,0.494268244405243,0.990503144574009
0.767517541786048,0.805712218481712,0.781769874003368,0.721321252309275,0.177625797033019,0.710301680906507
0.726111756274033,0.373189294158357,0.89906427318456,0.808542040824884,0.525702619779819,0.89364372474345
0.0347575803681554,0.483660712050678,0.84973354700834,0.935366872719403,0.666158826971989,0.971775515129947
0.00501786871919575,0.538347112596347,0.866210234533077,0.932598748244048,0.710643356836088,0.988593682474624
0.0886813508652985,0.510220545236996,0.864234244791989,0.880934264269377,0.54990100925711,0.927720008160991
0.15505782755343,0.656397564332612,0.911888074959049,0.886576105575945,0.535775889505015,0.896422158416228
0.0757979776602256,0.817426174458028,0.901234493518709,0.875418257557029,0.376870010826301,0.913643453744368
0.0975202079552834,0.813027870431512,0.886367503775052,0.890391405771041,0.453289757121507,0.954759959955134
0.588267074167737,0.653510188086619,0.832058592796682,0.866255178297687,0.660680985628968,0.934117296658275
0.0853835239763672,0.759884384824391,0.885801330147967,0.900528517607931,0.507047195307178,0.93149665696677
0.136242569750138,0.566292086550881,0.861874296333444,0.912986257767221,0.719851388227537,0.990277100719991
0.14433094450962,0.474983378437637,0.929738243318152,0.898452016776295,0.538197339701199,0.960558398201496
0.0219129565675641,0.733521518803824,0.88094164667311,0.920929909300915,0.611762739958764,0.93702615145743
0.812354415236851,0.913424009256299,0.932369849792836,0.720056079302874,0.172359726603943,0.63453671887899
0.144373455099633,0.756011461820209,0.908298650097177,0.919139647991297,0.612118924342836,0.958035892085364
0.117154098416787,0.518490609521665,0.91675186572048,0.922310933378296,0.528964917575065,0.926998083648813
0.150936582150799,0.284754921766335,0.836932282241877,0.816522789659396,0.367702090723552,0.866877949249672
0.739924378075677,0.722793825675035,0.94015392000285,0.847269996443811,0.489906225582965,0.771663443884081
0.0563550085291736,0.297440614848945,0.854778718043515,0.750262035054265,0.297567242247351,0.92338570621972
0.168062166662817,0.453493824612577,0.877138334366843,0.891526204804344,0.579083146668317,0.849347302994696
0.0483253845240862,0.279252766450908,0.878722606332691,0.818818660224255,0.294028766263058,0.917309305565167
0.140648146880367,0.371902153670408,0.859408753470124,0.846417302667978,0.45503446840341,0.944937344697302
0.679317477183711,0.808470719514024,0.916888227018886,0.848259995330517,0.564291036823485,0.868180953511025
0.13901194274517,0.609781820632427,0.931078683287089,0.959120181740224,0.721053154685307,0.966957288488057
0.130994358111156,0.544379433797941,0.916012981321062,0.91628552932729,0.613071154514506,0.932014363944127
0.0719266755476622,0.45133791501215,0.873512004882419,0.887464563579393,0.584995762928462,0.974784635090084
0.120849036381445,0.548355674001639,0.917735484393747,0.945683648453069,0.634739829076842,0.974642443286817
0.062000517289475,0.448881687303672,0.717046067308939,0.808472216990691,0.436034120756166,0.747222939100895
0.061741233660288,0.375958825012425,0.786557137980522,0.827670187480131,0.489450223605793,0.937157844179385
0.168631969081391,0.419940699181412,0.766110920439753,0.839328723893155,0.640406600366542,0.843196025824015
0.0870511117969068,0.227697293259436,0.832557536749738,0.790182957009385,0.284049972926803,0.947654919630902
0.0589803577409489,0.541824400512004,0.90827306766167,0.974553995183627,0.712848359952449,0.947782532173019
0.0846909681135027,0.500746911244032,0.895307926654577,0.901212193664741,0.592952542886691,0.95387456518888
0.0789206337970569,0.645460942559549,0.92132705912379,0.936666238671635,0.63288221886989,0.950186000322993
0.125289460022115,0.521083579628821,0.90196623086779,0.919526474061796,0.645838947853575,0.973660166371403
0.0815900779492448,0.558033246907859,0.93925285379058,0.886529303356213,0.436480211904538,0.919920798076769
0.109751227387663,0.763674336544406,0.898222899654436,0.865128413165238,0.415646831893605,0.917049186790707
0.712061245206575,0.597756328944088,0.886978403824386,0.860990580136273,0.671958268145776,0.855077288508706
0.136939856400265,0.690491026581777,0.798511167439165,0.806015798215742,0.451324045666681,0.950322343789411
0.153137040892886,0.734653166741175,0.877327084041103,0.830238594162564,0.45362413348712,0.916239994120202
0.0380349678136452,0.479091434472587,0.802454756772044,0.903013143772728,0.719917886207285,0.898672780153645
0.0963939106979567,0.461254105537867,0.888571853764196,0.925949881147775,0.619736882712079,0.965377156698832
0.108470151972395,0.617637319848517,0.913760088949799,0.899307581535227,0.480851943054429,0.919747729903488
0.105837138304506,0.829647047856667,0.919792525715422,0.864158730674248,0.347019104912741,0.958969260648093
0.0944068947054016,0.802205426231058,0.864713208297272,0.872713269960231,0.638148742283427,0.880667859125698
0.0872175534572645,0.742123254889114,0.893517095086071,0.958301422851032,0.66644551285979,0.958072056935626
0.742053895557211,0.306172318622384,0.873106382398086,0.755236974325935,0.380706745625491,0.796309889566507
0.106782349938595,0.632920623088295,0.892633531988457,0.829938251995925,0.415266868730461,0.998511857404111
0.163017342461872,0.654928749544991,0.886930794050358,0.829933372362914,0.324712435879689,0.917850806106651
0.0797262627012424,0.428199801340116,0.854961783538985,0.876211024329544,0.499646827448647,0.92871753739855
0.0871224509718459,0.740878459519596,0.741788278924619,0.788276725652714,0.558335610554861,0.886990877117126
0.0655653872006175,0.499939152357446,0.813668969692114,0.886378651916972,0.67813843037578,0.908019153509721
0.159761827991235,0.743313687078243,0.871691765134557,0.885487033325316,0.649123671276629,0.911071499533903
0.166560282459495,0.413883676533037,0.850785687922163,0.860703907359503,0.652807009953993,0.890723360827368
0.122165954894405,0.778074157186379,0.964341707955549,0.951951115998763,0.609861568604607,0.93847990049445
0.1104396925339,0.663971296050175,0.893307320270739,0.920194366940789,0.637202394768663,0.941879711971108
0.135047147259281,0.718166356991207,0.800155906142769,0.691652372622586,0.256465595857692,0.925982473520543
0.139076342328752,0.474088099614042,0.791771755910394,0.729735627299476,0.478542279648852,0.951886034854725
0.11246936534547,0.355364297021947,0.932596162177084,0.855759408457464,0.473144520204818,0.946043762369885
0.0440902238652512,0.471509051233854,0.851725278409611,0.886408183690742,0.607419941290556,0.982571221580467
0.171472385155526,0.776862542561203,0.903205303308783,0.872428221616817,0.40156667086954,0.918330683063956
0.156334634870953,0.712929983788005,0.911259401677189,0.906618249692237,0.540062374816761,0.966576570539826
0.0503120380700686,0.484830547992715,0.873708161724897,0.845262328178214,0.435042047349482,0.979111443743915
0.0544035684424373,0.594118157692994,0.889512702245942,0.918795512026531,0.622658945692128,0.87595792197761
0.0792994497896703,0.742910067953066,0.886974261802302,0.837183671635164,0.398493394479141,0.964371138429212
0.112205741090575,0.631157284189633,0.896619884192226,0.913818659222151,0.54171680303927,0.92949068470225
0.766514451359136,0.548106431148995,0.573758068346209,0.711924579970614,0.284431378719965,0.412163353745575
0.093969449252519,0.610696217649206,0.881831236689932,0.94188058150613,0.602413035727986,0.967050925802931
0.167661603360383,0.380059286811618,0.869935139362399,0.844477603099274,0.423315974931835,0.9420347577396
0.1108402350139,0.692008894151752,0.901564094675952,0.881201517565343,0.502351115723247,0.921940552939583
0.0929602704775589,0.802141665158772,0.828761550173087,0.85371181173161,0.68383289004005,0.687070148617606
0.108743316814759,0.688383637532729,0.860606069361493,0.855786738790058,0.434920513573477,0.911432174572791
0.108417019376209,0.834252867725377,0.955676583835067,0.891650614562085,0.393824596337753,0.949477543756178
0.0940397793716767,0.382321583504839,0.885800037291094,0.864991738536339,0.434722198373526,0.940667669438991
0.149590989523173,0.429152113089901,0.84447688659366,0.829596515141509,0.644048696744703,0.903049476093304
0.154898018219041,0.798131407449909,0.956244381267899,0.962576846273789,0.687553095892512,0.953414814087638
0.135558772016118,0.517748146359639,0.855725836294905,0.780381439564557,0.269957100754593,0.8345636800634
0.0780005433532404,0.482549188471895,0.852421744938596,0.84638662917656,0.606399314068139,0.903909983213584
0.117400262060225,0.797970708154846,0.881917099754144,0.864553919378472,0.407855442308435,0.930270622448498
0.13719123041234,0.394279171718073,0.929306020844411,0.906745450424586,0.546973330726586,0.9777458144608
0.0391454048903801,0.37654504840603,0.743570062973794,0.829323825359631,0.578357225138981,0.542723393286533
0.149534851015383,0.608486138715217,0.888429352196208,0.867303582176512,0.446969740026669,0.940383134211257
0.0785415148159697,0.434187737217978,0.87170026634504,0.911856866552025,0.548432850275104,0.975558884898154
0.132213465604659,0.605074179225675,0.893903440033156,0.915841810770711,0.569032524079357,0.915067886432445
0.0759359397642038,0.642166388310654,0.823641273106125,0.880513990074333,0.710637619948299,0.696378962763892
0.0481702064011266,0.485109524586838,0.861156315467478,0.85717890546043,0.450785830247128,0.965924316141438
0.145611876930751,0.832587823795907,0.891618031679855,0.787884273897235,0.182119913120135,0.789416853269711
0.0704184041082335,0.636320835127435,0.901448914667044,0.906429269300319,0.537885926018271,0.951154864132417
0.538424658233036,0.564702604238287,0.877183131449632,0.808541930625532,0.66328783213298,0.797943819716338
0.0566681487253656,0.621123232878904,0.887886519642827,0.940839393986407,0.871440928553473,0.923665092545269
0.0290378090742321,0.409083923883125,0.828955348715895,0.895980394461363,0.57057125978226,0.936056049011434
0.0571247749716646,0.752467504409811,0.870071705603411,0.890728819014623,0.497971048032975,0.891231335376265
0.0934299152855615,0.440257086942603,0.867646212858448,0.799632202921205,0.326962496587237,0.901221375963769
0.134975047758968,0.643040249552351,0.860144009814156,0.938231212009245,0.707279413473471,0.922274419682619
0.11929103314983,0.602775028719213,0.872994525231088,0.879718031762314,0.567110614583556,0.929969863486443
0.848382760308176,0.703145606010699,0.866019852152153,0.784659601960914,0.348263454766394,0.856762414999214
0.0500974600996104,0.734751316350537,0.849970936755336,0.857253712245747,0.396674419243356,0.92323565672599
0.0944693550037316,0.584588934709287,0.86672024852784,0.832399298560975,0.295878515008712,0.924361304542712
0.167518961160782,0.308812291936417,0.937809233469007,0.879370902616019,0.453603733929685,0.921571856772858
0.067180452622271,0.749938934242308,0.884685637637215,0.916420947854868,0.645173196254515,0.974035795885372
0.726844410328196,0.865371846196154,0.760947912528352,0.689037704304304,0.0950943909798011,0.442191653422143
0.0762279614968028,0.801888424804996,0.853991892488273,0.851402047462125,0.42915959820519,0.928353839124023
0.120878666974315,0.441185082912578,0.827812652808958,0.798894920774532,0.511987068586451,0.907535534008956
0.163058429802045,0.628696990449705,0.866990545760859,0.832034379688814,0.566868249409013,0.972290715033635
0.713192944849447,0.723204088943685,0.856671656459195,0.82072230785311,0.361825431108158,0.754949103436655
0.743357223086823,0.694181767019674,0.868486288548184,0.746337461263609,0.187058815058007,0.688267503612384
0.121715029319468,0.658081605905145,0.91954552510981,0.904969146030353,0.530704748557494,0.959004998738195
0.134166862305669,0.377771459457882,0.890479224874717,0.880253399662145,0.493497740825934,0.902382540153453
0.0551257381989675,0.483059155600523,0.882533122998577,0.900726265046297,0.597639180928773,0.950372789998879
0.0634114526788702,0.452842099394421,0.883215251554368,0.936492711369217,0.606883320558667,0.9065557356963
0.119112675050652,0.705293810429684,0.886955058883274,0.913164769193594,0.594365515880808,0.914298525317038
0.766675661986189,0.778420248195984,0.920047852598929,0.788275629405955,0.345470058316724,0.890202814624246
0.0779601475415356,0.552919973624999,0.885023155686621,0.958389706001381,0.720198206408894,0.988929779048567
0.106294721285229,0.363637168669223,0.878589041050847,0.885836604855632,0.520628959285804,0.893039737386516
0.152613924028075,0.413298978276839,0.885185947917547,0.836731273476182,0.407602275626742,0.929881429232812
0.104002611048348,0.835808423766764,0.866489057415004,0.822168389971056,0.360133617542532,0.908079561624268
0.0876769513571912,0.486244547292025,0.509478412726834,0.370038176597002,0.709698013475345,0.503204309146492
0.109887481777172,0.392923156160108,0.8507668740291,0.871287202250232,0.566934793906322,0.89577206792758
0.0820629042749825,0.599088819437802,0.900482603954261,0.913165382675249,0.591892337340116,0.966239385264853
0.0816141312830292,0.818076609764281,0.955121543926789,0.923350348964861,0.473808507462332,0.936217758775642
0.0969146581491027,0.732932344670345,0.947102431881503,0.923383077782236,0.556554968873716,0.949529488123653
0.114738403346113,0.346299899769911,0.892125982406503,0.869423026260606,0.432440071941416,0.890422620250355
0.122756737533087,0.694677787850854,0.812526034944715,0.75922489725175,0.223548850557789,0.821863461099958
0.0999118364946545,0.582525114134373,0.889778967915178,0.872399481994184,0.382640684650965,0.895831691707657
0.069275755076658,0.688013148162521,0.906937097526313,0.937766978340729,0.679938102086802,0.950280103107893
0.0805867745337755,0.426671361663695,0.824364428104357,0.864709062900823,0.614389389425695,0.882230163686141
0.120500749358618,0.739324962845147,0.897522684937016,0.877930188559317,0.484071743797962,0.943320492463598
0.155987969083012,0.807589658650501,0.897144403278101,0.901542702430335,0.604887550276972,0.909600704972485
0.0813414557238517,0.415479566838025,0.804142720973359,0.841476839691085,0.466125842689971,0.937150971224361
0.0636364663353131,0.71523002127509,0.893056449375455,0.851218108350021,0.358975135463863,0.96057417233558
0.0916035907065142,0.398836741615004,0.945522418805199,0.927559458829337,0.628995631635782,0.926886813573199
0.0753351035718869,0.381552516679594,0.906463960273833,0.849714128202248,0.403989747795908,0.855997571292243
0.829752326361704,0.904677081066531,0.927665759870794,0.831683086075567,0.436485532159351,0.77873029737469
0.0877086178575596,0.488708416623008,0.868584581911926,0.89608647040223,0.60941600776469,0.911224293268405
0.11849537577091,0.610552016767491,0.883471516607071,0.941029748292365,0.699944056961737,0.993829608638996
0.108136082457602,0.583303128162432,0.891332678034884,0.903807132078379,0.564721969507093,0.968626987542061
0.0389253060090461,0.587740249300205,0.815185297097431,0.872828520909479,0.623541301009934,0.901348182298228
0.0814617729977763,0.523489296814269,0.899957077484547,0.888850931776609,0.553900654562861,0.920281003504561
0.056024706522829,0.555096706893949,0.856696671448161,0.918794679431095,0.591693589455833,0.946038092708392
0.0519907604803206,0.531051525158356,0.846714824351763,0.892709237530182,0.624859966059604,0.924299811706564
0.105936316748469,0.443993905804447,0.890662845160161,0.897924758917942,0.707356587909877,0.78414702575945
0.0250358503146009,0.477487767128952,0.909916828857433,0.926240858067145,0.540988111453061,0.966256537855357
0.0960905348249103,0.584077960156229,0.814337539709162,0.824655185768209,0.459127878038719,0.883896351185225
0.138431996680502,0.552023270078495,0.837724431239486,0.844269498255085,0.560285545369337,0.856428841793643
0.16903184334767,0.400272844707315,0.91564218195984,0.878544597204429,0.456467877267554,0.971878256336372
0.0800803066901305,0.798185373192249,0.918783032103478,0.928438981736646,0.587758100066864,0.937077622715212
0.117720843440829,0.555030224060356,0.856783332924284,0.891140036286034,0.60351842830656,0.976540565210112
0.155946354532314,0.379730138185571,0.939804401906281,0.862368359334717,0.379000859487874,0.971041838509071
0.616079190461106,0.547123162974748,0.896559188315936,0.851778130624076,0.726509050188787,0.946295184841546
0.142940418219918,0.557197800080144,0.865813935415437,0.823814182850132,0.428641510163853,0.923540588219807
0.156216792961579,0.590538288911102,0.888093562498476,0.892866727037699,0.471916111577684,0.929338812742205
0.783587078304967,0.84858761313562,0.927121067755265,0.838695063909939,0.543876736871485,0.840629161263541
0.140148527944913,0.788560804410574,0.941118694901144,0.90343677227334,0.566882790794272,0.975405760540399
0.104530727573354,0.630488109644842,0.808644806921341,0.851826159174617,0.649726272420141,0.868141396743031
0.110832680543861,0.601248021417323,0.849906902706436,0.872912654869591,0.606564219341875,0.983199608758173
0.111172520092343,0.519983343053399,0.839966976119633,0.895974987719325,0.527428556579504,0.738030255163649
0.128584121677318,0.624474226339034,0.912525184995201,0.91655128307771,0.573506249200626,0.958180983513088
0.0797423613368427,0.504793592209445,0.880483208376703,0.894199606552678,0.591514402700944,0.952547110634206
0.110333835860396,0.719195456291861,0.937835949233668,0.899947109868372,0.464236163838309,0.938697513898034
0.0904950538270836,0.605299895475064,0.853537480316859,0.916400873060945,0.558268373905494,0.897311517437749
0.143848923469134,0.655739451660177,0.824982964049664,0.834500839466863,0.464562774954134,0.876771731716439
0.13991997531801,0.656616685519984,0.895687449278903,0.839054345148176,0.433432254802355,0.935821991570289
0.0518967134597655,0.51884629525881,0.803225832484345,0.871943856828701,0.641345431892257,0.781953599692331
0.11615330698788,0.398510428212477,0.84337146641917,0.908250814144228,0.705025369044696,0.813935313736174
0.658740814534853,0.712117914749527,0.908754354870899,0.816846378794657,0.546414319011032,0.950202238587863
0.0941022865445341,0.189672145364278,0.734098602556936,0.798566006057332,0.386891396450446,0.631316828056551
0.689989653664836,0.705812329882743,0.69312841022284,0.716685039662617,0.361555297091586,0.547835432483067
0.136062708328497,0.641413423542669,0.876031985525518,0.923907925549098,0.654192186215181,0.956491382663576
0.0654990071680745,0.486236349307692,0.836930971357431,0.923710082407028,0.755092478892988,0.951190032514798
0.0915878844332316,0.700956404654196,0.842888201027671,0.92576573568888,0.737131984623738,0.902036606292747
0.757556778779392,0.840575079224109,0.900839061902566,0.859529296668316,0.58919712682509,0.865227145442494
0.147171785525232,0.420764165700499,0.896043439108482,0.891221039605329,0.486818624070241,0.937243053880126
0.804475530986914,0.479421880717731,0.467341417428985,0.705924131554131,0.158990803017079,0.382308498823192
0.767491242270413,0.491967968424731,0.861194664906084,0.720244879372107,0.159336585219355,0.642868314772826
0.0857016056862939,0.650062021532125,0.844421716620443,0.791040235583412,0.31933178126164,0.842808278176394
0.1042552582046,0.745128312286562,0.862371633526396,0.894188044749789,0.487258000371295,0.868172239341096
