"Area","Perimeter","MajorAxisLength","MinorAxisLength","AspectRation","Eccentricity","ConvexArea","EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor1","ShapeFactor2","ShapeFactor3","ShapeFactor4"
0.0167295769355583,0.0334224727070573,0.0475834392828934,0.0755639021825629,0.280685095709424,0.517308375191913,0.0162381429401798,0.0362399170771631,0.590651106655828,0.86986787914895,0.922647921481885,0.635365343550453,0.762578682717444,0.724320133184791,0.605003652114317,0.908565857527093
0.0548045227074758,0.105886211056295,0.137217411169866,0.121757339003694,0.486194701848829,0.722942866309733,0.0532655610383507,0.109099725948257,0.510677225023874,0.894000584446677,0.871596641619182,0.41802221108461,0.656068556858363,0.46781929691185,0.38613986551273,0.886205603442792
0.043835078310475,0.0934443536163063,0.120351631966496,0.101173511361014,0.49917080004882,0.733291727139139,0.0428523726486847,0.0892340664355455,0.670892063466497,0.847583006727397,0.822563232928498,0.405030591989008,0.701530860469404,0.487921440999116,0.373449513347653,0.877218820949623
0.820210422039659,0.852376433795187,0.877726415410332,0.847082809005939,0.552591639678925,0.773369062940771,0.807817723856755,0.879438039176929,0.925992366363486,0.713793765363758,0.761083345570369,0.338814966900429,0.0494358279675387,0.0489261635634248,0.309456721433052,0.592497300624669
0.619041315820936,0.694156783971892,0.698310412655911,0.733732632878975,0.43180069521759,0.676649877006683,0.6020644991075,0.729318266983826,0.783495436640864,0.944250651907041,0.814100272522887,0.47051383652831,0.0881473725483558,0.113281564132097,0.437864714170247,0.86552987406127
0.593302191326923,0.674941155689926,0.696160664776502,0.699071293011929,0.489029451492613,0.725225333048424,0.577890731602749,0.708638407641361,0.803764494780305,0.91696038318785,0.813535710223054,0.408665983970992,0.104199324874622,0.103822077843933,0.376996145475815,0.771174468917544
0.0638951988932347,0.121098783131161,0.153346823820621,0.134725780367614,0.500700454712553,0.734495131928389,0.062103991722216,0.124988242276056,0.632985251260774,0.898268375719129,0.867218164920119,0.407339842040121,0.627796641150867,0.441949796767889,0.375701980608145,0.943034664314157
0.0365335018531486,0.0673228200904538,0.0790324363904612,0.11883069229211,0.256245666727435,0.486153994458518,0.0354320483805142,0.0755462955894178,0.522711829033203,0.89538271234441,0.939906326945712,0.664491574693395,0.661107618563731,0.666117332395201,0.635274454582682,0.922589577116571
0.0389203914669764,0.0755083066668309,0.0970998417255821,0.108064520653497,0.371919736396453,0.619547150127092,0.0377488385131319,0.0800642195046797,0.874045831178742,0.897346878653222,0.903078846534988,0.532988095322783,0.686009782618428,0.575820466569616,0.500367644655162,0.875854374630149
0.066149720746725,0.119105128320989,0.120128093921924,0.179258822459929,0.21820752662793,0.43389211084414,0.0644826178904018,0.128854094312946,0.798397776927012,0.873567594227186,0.911529776502894,0.711371929688957,0.546306615860397,0.605946236535497,0.684464030835971,0.949098286912997
0.0581777656322055,0.107618335599473,0.123485591646648,0.147620777763107,0.334491781714167,0.580062082474596,0.0565428709234594,0.115053165521757,0.56658828212731,0.895985217601455,0.902295285765805,0.576321098539356,0.603256244994881,0.547365602488392,0.544321402515398,0.927334708851131
0.0477847614818357,0.0894536208249294,0.115202667210802,0.120284454522375,0.400915275323376,0.648068687953241,0.0461502945456494,0.0964794443994108,0.773167166478594,0.935802603283942,0.912333616382813,0.504292871596255,0.658621600323042,0.533367081862586,0.471532223102599,0.903721327455827
0.0834301183623973,0.160723357117526,0.192396866154935,0.157077312612836,0.567296951274861,0.783736191270413,0.0812113267127551,0.157587746668655,0.325129747686847,0.89173488007416,0.798549538430276,0.345343218996132,0.58518531906532,0.374604413147788,0.315714757542472,0.944899331836051
0.0493262054006046,0.0938585573114141,0.108634017682612,0.133288823517412,0.326023848261933,0.570677837840312,0.0479723963937224,0.0992782926636974,0.764359552809129,0.886032516098399,0.896533264142221,0.583479152962289,0.632229990602267,0.575405168376713,0.551629362225606,0.891843661293585
0.0748219440127073,0.137310236513733,0.159958530326779,0.163533983666405,0.419307842788843,0.66530231211197,0.0731314180651917,0.143465834716888,0.679724879808403,0.850225942409791,0.873745514005266,0.487651988457764,0.573648280354497,0.460862450263526,0.45490890681671,0.942022273661082
0.0409315274385557,0.0877837979945695,0.0990757431821333,0.112290934797669,0.364072238883545,0.611527033376969,0.0402841159714235,0.0838378307043285,0.488833324751445,0.803243916956852,0.827667488369636,0.545716504660266,0.674323817535653,0.577366458487752,0.513227340092234,0.949781941688273
0.0577721224956874,0.122780929377243,0.137102442619865,0.132383796608674,0.444276456632941,0.687704696498947,0.0568520511012998,0.114340925895768,0.476797389049525,0.793814760553418,0.777813264191968,0.457758882903217,0.634981455309375,0.482237381083045,0.42522965738763,0.861439478715755
0.762613366581837,0.837259025875065,0.939757378456021,0.717400178261144,0.907357527285081,0.964784619355303,0.747717219686945,0.838325174882375,0.703035152458795,0.797430537560882,0.690188381371366,0.0482790954318964,0.0998789263048517,0.000989923510142014,0.0422574770375976,0.519887098230258
0.0500734427573485,0.100372167154811,0.12677161902346,0.115119349082391,0.469298507834013,0.709080383067194,0.0485825119446609,0.100629387993942,0.412900195307501,0.904365394381758,0.852644466396744,0.439122392953347,0.667645690049229,0.490746466505795,0.406845019868591,0.96697734065136
0.0657825069599822,0.119341327122332,0.127226351122952,0.171163164737794,0.270026824420625,0.503940593222622,0.0640868672627661,0.128226375988228,0.361385147110172,0.878684086572513,0.904980851141446,0.644200309118856,0.562824651094945,0.567292961472105,0.614162310580772,0.852587732022974
0.06886539479752,0.137603259954239,0.151404126452278,0.15409962274337,0.420235695077307,0.666154875290566,0.0675785420711774,0.133473148353489,0.591599901235529,0.813813610776821,0.801723891776676,0.483321101639598,0.59242522923997,0.471029040667482,0.450594494873827,0.884180545033804
0.0112939589062153,0.0217480902128801,0.0405615429177261,0.0601035180481104,0.310573289954811,0.553097689551049,0.0109532231002939,0.0248083554711718,0.790773246184342,0.864661339496105,0.935633345450108,0.603407213626334,0.802618227632986,0.726623957572028,0.572045498553588,0.938501280554022
0.641249210063366,0.750065382566748,0.775857139943818,0.695709908130654,0.645799254381915,0.834784639021645,0.625689987096881,0.746860075479521,0.31107964745068,0.885819277406025,0.685438936834755,0.26012191032423,0.107316049197175,0.0601730904562215,0.234899789729156,0.658491113852194
0.551000017079711,0.671682296865608,0.686828040183109,0.648437348134965,0.567431392785516,0.783829723136459,0.542994595530491,0.673782329908771,0.760203327545806,0.709253226928467,0.710079714593589,0.324139837394332,0.130585418254054,0.0929172895079387,0.295429800215592,0.571644236665878
0.0434892141624964,0.0812215791224906,0.0893161369459926,0.133457920176718,0.247543264887962,0.474618970305629,0.0421309522337237,0.0885944381361517,0.59474127604063,0.909403061826396,0.921450701152196,0.674678831327246,0.630964033455892,0.649277666949035,0.645914525058985,0.922138530205517
0.0548130625629814,0.119450183961211,0.133813277827934,0.124168703090327,0.462644295076424,0.703496639426059,0.0541271431339327,0.109114886705795,0.673376888133266,0.767920885892972,0.765664415608804,0.445496759995631,0.648600284231103,0.482609000045346,0.413123000615945,0.964103661556324
0.0581393362824301,0.107697068533253,0.112659383379448,0.160089221925676,0.250625711946666,0.478732231034595,0.0566459309827395,0.114985732836002,0.638452907438436,0.875583843289437,0.90113519853841,0.670830184119154,0.580493929219558,0.603111552251925,0.641891612123582,0.918529908375024
0.0683828929614511,0.125780996471395,0.149872056541724,0.153308863214894,0.417155579552774,0.663318567805798,0.066449003821467,0.132655420806665,0.728133194726366,0.902657930115069,0.88600070362633,0.489536533923352,0.592342574281979,0.47536078214345,0.456787818441977,0.936695083822737
0.615202650771149,0.730183605201577,0.780162591328288,0.660078962904521,0.727068864234229,0.880997142219956,0.611372883661683,0.726258325380714,0.743393436794828,0.557628959829821,0.685025842256463,0.182010213654015,0.126615062887508,0.0480545428904645,0.162498826928033,0.464064742195848
0.045205725119131,0.0855601060909167,0.0961161758932706,0.132081882923775,0.279740368226483,0.516136788988275,0.0440726037505617,0.0917606255702249,0.442851005045251,0.866651241860823,0.908726846311019,0.636807301748522,0.633959744767541,0.620021912899261,0.606497043286876,0.914488226585992
0.0916668089975918,0.181486943341042,0.208317691575092,0.168859387381506,0.582599709050744,0.794240807933512,0.0906268937285893,0.170770372208192,0.247337999863838,0.730284167209963,0.742549613801973,0.321948842871978,0.569068255504057,0.350606961807259,0.293340425939242,0.774765011247995
0.0584382312251277,0.104762041688746,0.114199391275032,0.159284201625203,0.25914223851852,0.489940641771232,0.056736623834906,0.115509974543312,0.445624179473292,0.904737683819174,0.929612619751482,0.661113821609797,0.581826928730213,0.596450354283918,0.631752568312118,0.922669742311627
0.0662991682180737,0.127648678587517,0.149259848787439,0.147061211224728,0.43757789301484,0.681802914610548,0.0646227795710228,0.129109345859854,0.81474860357053,0.874361865387852,0.845937614753706,0.468791367272418,0.604066458457457,0.46888686194594,0.436155945761874,0.935712743909828
0.072447864182138,0.12575018793209,0.130734523585509,0.18923028897745,0.226593480081935,0.445835142230611,0.0703900204883398,0.139505474625944,0.437667973247138,0.905722403896899,0.936220882555971,0.698786623534693,0.530999320970501,0.582560655327312,0.67120223674925,0.909046293718517
0.0716750072588772,0.131955027748224,0.166791778523526,0.145839989984157,0.511055754112329,0.742552073179104,0.0696892120852348,0.138209875138336,0.516618810599944,0.898703909889438,0.877685505280467,0.39880792438326,0.605473375018903,0.421800031708109,0.367386814376195,0.966360865541579
0.0506242634374626,0.0895412540033985,0.0910459493153232,0.158435616583407,0.173050904664977,0.365025594444098,0.0490318538031223,0.101622985209227,0.49007870313575,0.917834186157645,0.952347524480189,0.76534736285259,0.583432154939132,0.684590718531403,0.741811586637612,0.920313897631421
0.0358417735571914,0.0710013596835346,0.0951648484529966,0.0979024192945984,0.403605784750444,0.650629962689742,0.034846667243803,0.0742288581415134,0.661504948058702,0.880045729722598,0.895619326986769,0.502998762111132,0.70737517920155,0.567267620990684,0.470236876985818,0.928994667643961
0.0835240567729594,0.144551612518947,0.146851103143193,0.206753252103124,0.231759415307439,0.453070101747983,0.0812855299554368,0.157739864989593,0.734866817211678,0.893893194444129,0.918665059114611,0.6956031643202,0.502228294883648,0.555017072072019,0.667854238309646,0.957710410012469
0.714602298929102,0.78713147852234,0.819159235005026,0.753443553522436,0.615241660338318,0.815730070446142,0.697988679883089,0.802977119580511,0.851973471174014,0.867256598926384,0.737946257120823,0.294557435769694,0.081063559400346,0.0552576093324749,0.267325648416945,0.802186411855703
0.0562520282156826,0.106577691605152,0.130804792175774,0.132633710017175,0.41789297721511,0.663999194210799,0.0546259538208486,0.111662997082823,0.478815819208568,0.901628921219222,0.885257349051668,0.489145092155538,0.631981473561319,0.503042463264024,0.45639747029238,0.942869976381084
0.0710644075902236,0.133903496700748,0.148832768008033,0.16427056300381,0.374472066498002,0.622127252312095,0.069413011126364,0.137184049945217,0.352451290515759,0.856166235578257,0.855407476081118,0.5305042348987,0.57414218471764,0.491432464842037,0.497863116492926,0.879488517800157
0.0210507438214145,0.0472322292922114,0.0833947849298736,0.0537991546915547,0.542840944068285,0.766342537298494,0.0202451180449919,0.0451159353404392,0.535393760108796,0.911545707781341,0.868092942771799,0.367943764531964,0.819909211799479,0.534327626573175,0.337466101429405,0.94767544605599
0.0534594954653367,0.102615028816254,0.126190833207649,0.127668068515447,0.417938653054422,0.664041320372499,0.0520370851317314,0.106706189198164,0.420216919521656,0.881437303879178,0.880343549590367,0.489978277734505,0.641580996137516,0.510433691417064,0.457228376334392,0.957902560611457
0.0130745187791423,0.0329473365675454,0.0435319547537928,0.0652036996794453,0.303531737361678,0.544882670311172,0.0128083041673366,0.0285869950952188,0.419756845397264,0.840445559128375,0.858653530077532,0.607284775946891,0.791089679747698,0.721099818830152,0.576030126807487,0.872289458268652
0.0707014637312337,0.124196068282677,0.133821453039248,0.178720507971274,0.270449923410097,0.504477598744314,0.0686586114924333,0.136573355781552,0.762362861615061,0.909547671379141,0.927250457594694,0.650239015189354,0.546917876382385,0.558728710077173,0.620434031823551,0.95952953250554
0.0769483680336129,0.147433237895325,0.192053069745181,0.137573364695221,0.644379360868529,0.833920897314418,0.0745866261022273,0.146988499857747,0.686702512307806,0.930429548449422,0.82252887406718,0.277500043982408,0.621943316169606,0.353936535886143,0.251224883468827,0.950308218612483
0.0373704076927018,0.0820985955413882,0.105357068797582,0.0934478378218926,0.466351184210102,0.706616022425537,0.0367017483108456,0.0771353186772724,0.619911715135213,0.818833501610062,0.822871816717679,0.436837678628302,0.719533974319935,0.523698319906944,0.404597445202225,0.877411414835966
0.0770465763719278,0.145097265981759,0.190134233702129,0.139740442018401,0.627728450682699,0.823636021325148,0.0747927462207876,0.147150640340871,0.326967106862871,0.916187674837385,0.840813110707888,0.29181605047961,0.617744948691114,0.360394620989792,0.264732864541621,0.948821421156007
0.0428316452885617,0.0751920056632941,0.073853934979216,0.14886817491009,0.136096219754775,0.30220440844329,0.0415579383041261,0.0873760159400846,0.731562825905911,0.898344814809974,0.965820357780416,0.816756554042471,0.599241559966619,0.745436423731733,0.797142580962627,0.983472666814073
0.0265546806948026,0.0528030978328589,0.0593538735475767,0.102603209031857,0.230991596598498,0.452000563017959,0.026214356678498,0.0561687140453364,0.794970436211279,0.799835419432946,0.91095946927706,0.693164239244395,0.697411040716617,0.722849293103175,0.665291052818894,0.903317472231322
0.0620633998872739,0.116280327583775,0.146045591696134,0.136185581120702,0.465733877989991,0.706098098814513,0.0602736450694006,0.121825949129486,0.659400719675251,0.904439114051626,0.882362341496839,0.44137339512119,0.624829858176752,0.463688874474999,0.409060768424302,0.945371831251383
0.0640104869425609,0.122851446700542,0.148616039668332,0.13947284890382,0.463463420579616,0.704187862339742,0.0626481488352152,0.125186624789858,0.37222315170021,0.838140375993566,0.854908773153864,0.445518715868273,0.617374362167983,0.461593118064158,0.413144642900155,0.97844287846424
0.0811841363644127,0.150368949374039,0.173303534599495,0.170191829213892,0.446103947122056,0.689301369155604,0.0790553102726145,0.153938185341351,0.343935366015875,0.887294303226594,0.848454579563855,0.458942013106987,0.5627821424389,0.433764275485689,0.426399871908678,0.913139058816164
0.0336897299697689,0.0677924791563116,0.087717299896899,0.0975680844776937,0.372584472712931,0.620220448917406,0.0328390572890258,0.0701063040058673,0.459007675387098,0.863773013521661,0.890486193879071,0.536830136813191,0.707377073953994,0.594756772657065,0.504244840197901,0.952527557407308
0.0373447881261849,0.0750660329692449,0.0988235525416947,0.0994358414670874,0.413306595952225,0.659749474267751,0.0364502817662021,0.0770867544600495,0.750388554421142,0.857002547916483,0.882854224825958,0.493525061486012,0.703546153407718,0.55698686856314,0.460767492206904,0.937571049077781
0.0391851269876514,0.0727738776449131,0.0869737215581038,0.120880092177487,0.281881663948958,0.518788612396503,0.0378477761700409,0.0805626692462557,0.687646679795971,0.924002398926325,0.931683787914007,0.630429822820469,0.659056236963652,0.635235132632357,0.599896212115415,0.849951242348245
0.0345992245811201,0.0825497694836625,0.0974932345803446,0.091534099522664,0.439777236882775,0.683749238117875,0.0340427987814179,0.0718530147247977,0.802791538633015,0.80945040500378,0.778037212686484,0.463009488070703,0.724192892060875,0.547244990741442,0.430425742982413,0.874332420375125
0.0449623392372201,0.0957837487009066,0.131757112159996,0.0929434624353791,0.584355740630817,0.795428220806348,0.0435614258565322,0.0913129425514177,0.707539050082931,0.91030705273292,0.819344456566767,0.328844593005962,0.7191257136963,0.443878356426576,0.299920596843577,0.925564048946593
0.0252139233804164,0.0570738460148128,0.081825819570132,0.0732670881757997,0.446874013436651,0.689972463231999,0.0247261694224927,0.053501351320449,0.375123830268228,0.832292546458274,0.849043010918064,0.452383271186613,0.771820332498022,0.571209196811822,0.419917349268581,0.813565916733722
0.00771575944935012,0.0134667548475525,0.0257936152909583,0.0634443620765264,0.227495839652157,0.447105546780411,0.00723069375909505,0.0171100920855026,0.448551159703658,0.915052754089491,0.9493025495043,0.690937196583799,0.798448629193388,0.808436123324433,0.662951906712122,0.799657560422252
0.0283053510734598,0.0556614456462057,0.0682930171937618,0.0996421961515654,0.280398133187337,0.516952774390843,0.027496423815943,0.0596280227523406,0.915065923482671,0.878702274834133,0.913766951048259,0.633389408054326,0.705266950210114,0.675563793790066,0.602958122359857,0.870709682982334
0.0595484124408615,0.10138542578086,0.106449669440505,0.173325408892578,0.185578430596744,0.384943231708475,0.0576394299542001,0.117452463391212,0.602534094216164,0.930656792352951,0.973526683849658,0.747009258781786,0.558367529329505,0.645848783003845,0.722242161576556,0.87818655875405
0.0233052656749048,0.0418318346690547,0.0430494694808821,0.109185090766934,0.138503711003087,0.306494699513217,0.022549540970496,0.0496765869696905,0.514405243454051,0.89113315414567,0.959986401269001,0.807861494300394,0.682973890811426,0.818817365907504,0.787519392947693,0.892849588376998
0.0297229670873969,0.0588682722708084,0.0659930246313658,0.106998723120077,0.243577989277257,0.469282635388991,0.0291536295691677,0.0624100529927019,0.557823660169979,0.829570329622406,0.907569869450624,0.680584959428122,0.686247076201549,0.701760339701328,0.652095631384952,0.942068686620069
0.0871663051461169,0.154449369246505,0.170622492070901,0.1919455865409,0.362257439869528,0.609653335699559,0.0848843872254995,0.163605972265638,0.55723474032866,0.888394933530437,0.884346936611517,0.545944547569246,0.526300521060501,0.466767279380878,0.513458122341013,0.921020087744858
0.0556755879690516,0.104769572665021,0.125378316076511,0.136448154156056,0.381910892485191,0.629569018955841,0.0541230207315615,0.110643782117137,0.735516421215603,0.892871837556366,0.892442601237352,0.526671711454573,0.624255980302845,0.525450552501436,0.494001875810085,0.947179063978257
0.698150267297477,0.752215818610275,0.805951444725267,0.742266314363012,0.612174213143549,0.813761940446133,0.680122188006283,0.790621944961489,0.612391794709552,0.91549507392619,0.812028454936569,0.298845238276232,0.0851496129654682,0.0588106621393297,0.271384973239161,0.830821821342761
0.0473876582008232,0.0862556944450149,0.0952435444489945,0.141072243682583,0.245492710471589,0.471865766729013,0.0459441744270891,0.0957558261326086,0.692040136523546,0.90740820323551,0.934481615116803,0.67740352546254,0.615808074128678,0.638626328192286,0.648764939814867,0.927121653390513
0.0561367401663564,0.108783583019428,0.121922247513187,0.143889915920168,0.341425723894907,0.58761842611055,0.054712524270644,0.11145931815224,0.595908423789841,0.872335256698878,0.865757351913622,0.562253050495558,0.613632015065147,0.544542196910431,0.529997872323156,0.818535229819779
0.624408615006234,0.687817755851226,0.700593010935023,0.740431904436019,0.424540096625627,0.670089349149927,0.609521924997011,0.733582830326754,0.47617633394612,0.877867289415761,0.850611946776811,0.476461061436488,0.0857429193027834,0.113569247408779,0.443770611460662,0.841689589578892
0.0240098037541205,0.0445826949119354,0.0643055540019312,0.0856277259007496,0.316547779893558,0.559967155193079,0.0229823932194726,0.0510922304017879,0.753388519748276,0.939570767434634,0.945509416088979,0.598381223816429,0.735415769895476,0.66880569884633,0.566886597299303,0.965468148909208
0.0928239594186066,0.169447650814646,0.200882071788556,0.176768033411785,0.525303452489876,0.753387723210358,0.0903465703673473,0.172597839687797,0.723716457187462,0.895311973158925,0.836006365076039,0.384740319371513,0.55032015754111,0.377657852721199,0.3537182579504,0.955497911712004
0.0364651830091035,0.070248262056066,0.0845863274584036,0.112381726772882,0.302723936041514,0.543931915042134,0.0353784571496886,0.0754163424896521,0.630588497854515,0.89315339448886,0.912139239717962,0.610178103318214,0.675550685825495,0.631444913153228,0.579005911117288,0.905145326626677
0.0691173205349365,0.130313274920343,0.160367731088693,0.1462365622354,0.484284060559633,0.721397543525209,0.0673889115621019,0.133899601133355,0.432493289929625,0.872462964210429,0.859615884754753,0.416987291816852,0.608605935622652,0.436072559179389,0.385127323659143,0.836153232984582
