"ShapeFactor1","ShapeFactor2"
0.539388101002705,0.47246057060618
0.785220052634654,0.566068633379936
0.720614694624409,0.678532800520634
0.725716017717062,0.498602437000168
0.617383662939311,0.531729870401143
0.0962583684503203,0.0610172251835941
0.638165868510235,0.595248487913889
0.54882664667666,0.401063705010629
0.630153879848188,0.511521244315134
0.619828243307233,0.647490815334399
0.652197941428972,0.47738010827926
0.664100067757153,0.455840296809717
0.682742583442753,0.49757492580235
0.526580846952713,0.537186839782703
0.508441281916864,0.554359661619959
0.645252793224966,0.362282474385318
0.670877148662723,0.62453340950552
0.642313512902884,0.451696256557812
0.570137598797515,0.500319300691691
0.771409436795755,0.679053965879212
0.573226368834048,0.432830618595706
0.68517635562883,0.587694106043311
0.573593721267106,0.519061149509578
0.648543300846715,0.695788725872678
0.785944522204856,0.579471903334865
0.651351979029166,0.312425421204563
0.70636723282445,0.594876849170428
0.153933736470232,0.237209468655285
0.651176437401026,0.850111102915283
0.800747196968908,0.694581346803914
0.749288041881371,0.593082460900714
0.714996689224051,0.440106560837501
0.536730657921411,0.594240746533718
0.597574381168943,0.535987059369117
0.0586247201267407,0.0570641053264667
0.797637161417751,0.543212005897259
0.721961084186246,0.422585523227049
0.54173572658062,0.415899303676361
0.684705396091144,0.669006839522896
0.138807113784419,0.0300365396685752
0.723838299093619,0.520657428430524
0.608400301218198,0.502997319433129
0.522379369671326,0.478297138142265
0.108198063158601,0.0913781436958591
0.118581776035952,0.0454091454748428
0.602114437239774,0.512182486464776
0.588627253016694,0.475537088399894
0.725789589247042,0.660550449622041
0.703612987129902,0.651023135507594
0.591215230539279,0.55181563972754
0.0885541825351887,0.0743843578183695
0.641834870806189,0.698319723026101
0.634378634935342,0.528288478394413
0.577802767520039,0.409795188575426
0.682665814160697,0.443810118023949
0.624195202300518,0.673438629785539
0.615488775364907,0.549555364739992
0.665885412807189,0.608511902414265
0.698917905473675,0.538261043387569
0.643953937771444,0.563130391665492
0.640934579296761,0.468113539708921
0.683691654604745,0.354124813011094
0.684888559189894,0.461077541695409
0.670914829602563,0.688025308726981
0.663172291131339,0.625071670264199
0.616247100270092,0.488271083796806
0.525039406558443,0.507300167217775
0.701681926064344,0.534210030286135
0.774956742153855,0.499635116891767
0.636254350971606,0.615442732885856
0.733261905618508,0.507597569085316
0.0549809265777358,0.0801120552633043
0.649328811872575,0.609853604470593
0.56726533403473,0.615199418458779
0.619450439341904,0.550875293583578
0.758975263150889,0.710406588452959
0.67728812586788,0.586199120643418
0.725273890954927,0.654939072308816
0.725849679724537,0.684742474226489
0.588805143341858,0.640211709685055
0.82082906040464,0.682659166545522
0.671652851046202,0.508284260214626
0.564775145781277,0.505924757416115
0.538627431257638,0.415649760680636
0.671267799294102,0.609309030281239
0.591570028633935,0.559144433629329
0.579351241214865,0.392300182245065
0.106856906501606,0.223243571944579
0.589324550648777,0.431275310271391
0.555804509130558,0.437664156567094
0.059255314701724,0.116550204959087
0.560232778745148,0.507256730482127
0.605339471386087,0.606954510190758
0.603803122539788,0.571245340563156
0.6230318168402,0.525122118515967
0.57899449174002,0.526529363456853
0.671009023183582,0.61221868818117
0.641163979911841,0.491168783938665
0.656803003462132,0.574218476759405
0.57869478840372,0.448473078823155
0.59347299986919,0.437261193663998
0.7215448616713,0.696058147351164
0.570342756061703,0.622030951479027
0.108856985467964,0.154519110483474
0.696105662151675,0.471208461478104
0.11828906594306,0.0975028040399653
0.546885664765606,0.56172411189217
0.660156389799814,0.746661639547919
0.609646649100933,0.684233178651144
0.0637690386366957,0.135124224573966
0.567457092381306,0.455928842790465
0.0977785919125938,0.0274918364894331
0.112359461594849,0.034737333529697
0.734607125675603,0.446298022586824
0.647228685961093,0.512385495521633
0.114794857601772,0.0850247781350818
0.551381690865239,0.462064366091311
0.538442117185456,0.503658838897105
0.082003807045648,0.111560239680511
0.723420849397293,0.646450487905409
0.516155334459038,0.501334921070816
0.6460307998524,0.500286687038635
0.644300273308469,0.68696440867433
0.635556583721523,0.638175168276862
0.733339575872823,0.499329697516433
0.52539458536175,0.503554181480043
0.657905196824339,0.52241106218725
0.584674385679263,0.558211090712473
0.625511295154888,0.638552102277535
0.594562458219026,0.529678702554734
0.523703702657213,0.4600972789098
0.636860950965273,0.66104106104925
0.717585555869831,0.571065227838394
0.660380497714064,0.471536548720109
0.642724648795887,0.584649154455896
0.774027978817459,0.629566923863861
0.695247480366523,0.629534008866284
0.527125482437519,0.440450778708256
0.0558851622591586,0.129562607326347
0.0627500954427682,0.0460370716612257
0.660225433187119,0.606779620433596
0.574389871541315,0.571329439711118
0.740070046984033,0.684850000830501
0.655786124433163,0.607519674357028
0.587532224516554,0.43951784315578
0.635321271147388,0.564557476828815
0.571495214987451,0.538905560373027
0.812902701017919,0.63980996700262
0.0595168854475346,0.0885568173359136
0.630694498020849,0.540397073308099
0.666775604054333,0.626114330346928
0.570880007454826,0.446174699355591
0.537732372113299,0.490706051818847
0.779785122788458,0.602304252578852
0.791621188430403,0.757209655313757
0.0472012207857693,0.239307254557984
0.574114365657792,0.667756635152581
0.55052589868117,0.619656380854962
0.674208985496554,0.500367479226378
0.097981556600908,0.017934585686917
0.669889986148057,0.660758074419603
0.616785612204905,0.51357369935272
0.641030067922649,0.450940599762159
0.582123035744623,0.503074017093626
0.802096988504921,0.877053447948964
0.57906458394789,0.462474042505177
0.699051448952153,0.559127253596034
0.585008429608652,0.496570023575368
0.646309216375798,0.703419693484493
0.617471407191107,0.684490389351446
0.0934062351507095,0.076875559319626
0.600768924595704,0.517907668698668
0.636382046763296,0.50982028319408
0.718229375872148,0.679299594231295
0.687727168859219,0.592830828467449
0.544952133771156,0.500552980546717
0.643821353961309,0.573829031394312
0.573168175408352,0.434871743825306
0.681852749717341,0.647999610226826
0.551715862698878,0.612152636469629
0.626173837829849,0.562497330693383
0.656662387661431,0.565894973208694
0.567916005746008,0.537525351116659
0.723797260896056,0.569435954484384
0.559848055843961,0.471247309359572
0.726276464778508,0.652392120222183
0.0715129436196805,0.0630663657212393
0.606902194460635,0.573628122402845
0.69124925086108,0.54523169015977
0.680612253962381,0.651262164231891
0.688461695872866,0.558583460457266
0.848295166218719,0.608604632901437
0.644580992947013,0.646464389964315
0.600033565071514,0.560665238798396
0.638580304497097,0.623512281338869
0.580867809184958,0.58544984944113
0.530223056001145,0.483329890950622
0.658859300202946,0.464443619847253
0.55828215090527,0.437424860270333
0.0807373843756267,0.174129336050709
0.66896202144631,0.49616485317891
0.78353682982545,0.715974705256915
0.498804053690452,0.539777960849694
0.0496262977766989,0.142136839977383
0.688736747351489,0.635287699484932
0.546476195464563,0.545288422051041
0.544367434196829,0.464231448585605
0.633319429709051,0.539013234667195
0.545511296891896,0.579398261842942
0.591333304610842,0.592264745497053
0.641309933864977,0.427596982383683
0.782541718138847,0.687486376859332
0.559132140671205,0.526706856763544
0.5769317477736,0.424075510416812
0.517421333336671,0.477708853665668
0.567067215059762,0.491511370105767
0.502685720300548,0.508100487588527
0.63676617575255,0.628481300416642
0.704571781535104,0.574765915065582
0.605679918899957,0.56792134685373
0.647789315591591,0.714695889003588
0.594527266992228,0.680104102172228
0.657483850565578,0.644211443467069
0.535102593915358,0.486894477276577
0.578742141824013,0.479392193456311
0.566379099671864,0.611934030331402
0.563948302954379,0.500812897742711
0.580864112751436,0.448471276955527
0.131493975172531,0.141924127876889
0.649648737271692,0.535907213988942
0.631403885684992,0.497087783982646
0.0960497345461042,0.148107148313061
0.566461349004668,0.586904991222838
0.646344692617072,0.544538496000004
0.690711114384549,0.51963801528498
0.733815017952321,0.523931271735544
0.652894359421673,0.621999262166204
0.556499970514058,0.527147952589976
0.769905585750888,0.550689915235281
0.53614122298413,0.419899096661149
0.713668081692804,0.486655420413046
0.596590584190723,0.429238541753608
0.563548476530305,0.677617989520164
0.627495486051318,0.567952360264581
0.63304509081435,0.598217307573952
0.52466537477069,0.468100786769433
0.670126661460096,0.764802018655079
0.693441637930491,0.69211158245087
0.810868189176522,0.3027723674512
0.675500215970806,0.633459975790356
0.0397149885986889,0.0776595602897616
0.538966501426694,0.434743414130452
0.709349015693903,0.479090105740876
0.0757840993538722,0.0547749874295056
0.594045469144929,0.481732808876852
0.603668825124037,0.625757350366011
0.0631055430990016,0.096295480012809
0.566011534211984,0.493313872280956
0.495334137124967,0.515346481073209
0.0880741197627704,0.137959021147419
0.0627773045491984,0.0150642419281391
0.626596630196001,0.616435168083476
0.573636500545023,0.440563851330566
0.60713676441067,0.473508712227773
0.733917494927015,0.538541004795132
0.105915021231371,0.0833596616996886
0.580436417387803,0.647532434662321
0.708464381068944,0.55098733975344
0.634250103461028,0.501884614988217
0.534457658999063,0.46024461268579
0.685108536168684,0.735189721739163
0.0822574699603535,0.0629084207072877
0.0897137839948376,0.0957986474838315
0.631870247630174,0.698762591511636
0.73647125868861,0.553994058421653
0.596482732131414,0.543588933719953
0.651054107207874,0.653353249858547
0.750382470563027,0.473286546722755
0.597571462120406,0.489850612152581
0.642810690005297,0.497031878739478
0.706810564746027,0.523962518298689
0.816524161406403,0.589907702575085
0.0605890115469432,0.0201800689763898
0.56260103538675,0.721231522128215
0.615965824714394,0.640508126413375
0.68835259824952,0.48161488997701
0.624161662508308,0.624209463816139
0.643327899496985,0.54620289889392
0.112815318944244,0.0561269115938617
0.710505836437874,0.609485236743168
0.60630522690193,0.52581536922408
0.693327983592098,0.609746457012052
0.724575377470131,0.599456322247566
0.614679002163899,0.57670847308834
0.633484255987899,0.583495674878571
0.680842686881031,0.436736764582707
0.587622634885586,0.43499932615618
0.522059710609234,0.524937127539003
0.718557751699833,0.428548275056284
0.624750010966596,0.486375073021401
0.606835996945367,0.554885770206337
0.59298078513792,0.616661649675738
0.659260771627089,0.572098072473086
0.61853802912709,0.705721185663327
0.737132726390177,0.796484400643989
0.633406142090721,0.512289981471508
0.611505175992944,0.398934781453811
0.669685851324316,0.390837581059026
0.759029867176281,0.671319939200697
0.736842342987723,0.602752405956286
0.647508022771433,0.403248568523601
0.631283934917718,0.588700996356031
0.794678263852697,0.60290261407121
0.589845270533351,0.478185622099466
0.701241484212001,0.715330882812506
0.746813957665083,0.555870642119603
0.0606851710418427,0.125893786632015
0.536574184820199,0.530200937992617
0.618857488089114,0.489512126670016
0.616159665164565,0.817614857195263
0.672440934557002,0.533305630392473
0.803574391900225,0.454703197944378
0.587885822567183,0.41860475042514
0.668390368094021,0.745355431595485
0.675462810662506,0.474540090709759
0.0130773630628035,0.040486807972245
0.0938520562066911,0.121742586004304
0.647261774375787,0.519469012064996
0.714132203116012,0.671747308963691
0.692786187321475,0.438296614304169
0.733680009046165,0.439222679122466
0.511433068497649,0.621843468551198
0.565661164976951,0.523580213628187
0.583840857165276,0.454949185041939
0.877538204066024,0.613941132167565
0.739678226141519,0.669275249278769
0.701920183631003,0.623183488013899
0.859256190159142,0.546485463143241
0.720643969898681,0.696716515556099
0.619728494452475,0.681748349224583
0.683388432093835,0.583931989579553
0.584425766617958,0.48900306486725
0.615051882241115,0.432461138896465
0.574920496782747,0.523657705846561
0.657350157418239,0.674684444710266
0.656313622027212,0.593706246530585
0.770233939783728,0.611281181102601
0.566644329684688,0.620338525995628
0.662394561917684,0.60885508768885
0.603388015379176,0.66002710940318
0.750712241539309,0.782789369814389
0.610415659699442,0.543911636007126
0.665876080697755,0.742193588179769
0.680757649778008,0.564931639600326
0.625519731755237,0.653933601249261
0.675089777424887,0.559606873682058
0.667757463413728,0.560518542620522
0.0985919173956598,0.1518593158689
0.659708663509248,0.715686688002101
0.784714664515221,0.576181787059099
0.715255627251141,0.57633970925723
0.600682207511237,0.410740983295251
0.029338023539839,0.0572209263572207
0.514216023716905,0.452166052056873
0.626974863117976,0.534043516801566
0.666470384017129,0.5694726093536
0.707420983328212,0.611268867146779
0.633049305102004,0.631231774954687
0.662185346870106,0.590948090241564
0.559446937062897,0.599831922561218
0.693841338054608,0.69872048081454
0.699031323031638,0.632515232857215
0.106118324792496,0.10363964024936
0.608137522055144,0.508834745927336
0.662069094867233,0.704517712167691
0.618378184555434,0.503230252694385
0.605023370059077,0.532730411061156
0.611022384603351,0.461419710599008
0.615871390787784,0.692666574555798
0.778443642524355,0.686868442503146
0.631559524304483,0.668125032859742
0.574510351473836,0.561215392748068
0.788441793968685,0.471053714865589
0.841776500039812,0.617645679598416
0.640906013041087,0.604642062840933
0.608899138775938,0.542164229146653
0.551581483057227,0.379405927248474
0.809858785155882,0.786662501946335
0.668764836107846,0.689737587824495
0.7875980733582,0.544135494848876
0.673134162203115,0.456792181738951
0.662182729814538,0.589548751772526
0.739462308035433,0.634236826582493
0.689502301463814,0.592843527977777
0.670166372172968,0.755797638283401
0.545683278765754,0.580403386802649
0.589286534631593,0.569555916364254
0.715045184478741,0.477528325175098
0.600750510869731,0.488000322959089
0.810037702199215,0.860982347692288
0.610327105779433,0.603738172151447
0.719744013228054,0.701219002864544
0.676538802239023,0.467558853987012
0.673445989901336,0.555348682411254
0.689121927391586,0.443899720338324
0.555586274659235,0.733906274386835
0.58464714108666,0.550726357754473
0.54478782022928,0.522567286047768
0.0854057779146753,0.0192603375974609
0.61623098475518,0.656030508807114
0.661599097571763,0.514952369005428
0.692683039901346,0.463593988695376
0.834846560094221,0.618979741606821
0.658475228468139,0.506586950329614
0.564740205454265,0.363412160026216
0.672802164925718,0.625963193517514
0.696623439529891,0.861476121977486
0.592694763805534,0.495432913949616
0.0861992242464334,0.0824477552940986
0.599802167714766,0.695096378845088
0.628918299668151,0.582014227597631
0.76868185674565,0.660594089744087
0.594017093885805,0.630002389088716
0.636069842391653,0.432207838164595
0.756200870842331,0.560754513379067
0.75402937078416,0.751915237006722
0.682125752620304,0.544001554433562
0.657766754516971,0.446044633128094
0.546768210157508,0.462953916975836
0.638298208459891,0.558618819182207
0.645542934739629,0.647027676717151
0.741030506066066,0.550325625597333
0.600599755223343,0.60751615217656
0.773831414412443,0.695340703533477
0.574023752452289,0.593667128772326
0.673851870788512,0.677341352032597
0.597767664792637,0.561967464239575
0.787869157092721,0.377855172746973
0.620647339659063,0.560456037772584
0.643228304192011,0.432010179280672
0.780872513197372,0.547908339763072
0.558092519328154,0.496643935807631
0.659245343624366,0.414550636677609
0.525630936181482,0.484659188028195
0.663517960959753,0.597411203315106
0.704327167971364,0.500082738541659
0.724139966662291,0.486672675047092
0.0553445546074549,0.0610193789160004
0.580610243590598,0.551829948265683
0.69306769645585,0.751010996248554
0.629797124857958,0.45750416002813
0.748183837640784,0.7706705988508
0.792354374612976,0.881086668291159
0.553876233244139,0.417458561544905
0.620934348084568,0.672519997294061
0.705003898969387,0.388283900406418
0.557325592026235,0.573295176637757
0.48923417305444,0.527229753145481
0.0916990845984044,0.0834075884929402
0.489874267398422,0.594509488868368
0.612953624634241,0.496687646624883
0.776087699699942,0.558100658743995
0.618599904334387,0.446285534389794
0.0591097781337892,0.161627652501983
0.740646718888536,0.428536058033446
0.700812777093311,0.545644428930816
0.663156455401039,0.572891025950804
0.671555802200792,0.552283989517569
0.721591317131424,0.675437573804835
0.608348191343579,0.583373885186418
0.839997126205586,0.740873568727534
0.0961310624072381,0.0342032936269397
0.724239558272271,0.65795676223245
0.869407067516424,0.499549034940045
0.531123321380348,0.596409554246537
0.58580997982991,0.511683204134759
0.088058015327733,0.148080560595621
0.625677858202971,0.612713019212885
0.554384698610686,0.377378484752247
0.519622688544316,0.553493021573135
0.613824632895438,0.551991998485577
0.895973730937786,0.638411117176731
0.703622537509691,0.636612999276085
0.633817681970732,0.600674181134337
0.713249714247391,0.655682369529962
0.545581628871965,0.485507580822332
0.558863713739283,0.431317796999098
0.571715905858939,0.49513696862727
0.641331005760274,0.635933708101908
0.598558235761147,0.406512113673688
0.731107608887206,0.686211644189683
0.675575219878349,0.768890879097674
0.503259439274742,0.527260359921489
0.76353654789423,0.463782120593052
1,0.355922670712749
0.655655007274621,0.697552978908792
0.0575262290387095,0.0528476314752747
0.559221131450274,0.606519030945096
0.734573744628154,0.450425068111678
0.679807752667353,0.41103305736495
0.09475061389035,0.107299152917444
0.745892186270673,0.64431681755669
0.638203030686995,0.588859839490864
0.578410963188995,0.521566440561415
0.607047602437011,0.539994115940543
0.77437351068216,0.87647595058891
0.669336510245121,0.531475176194268
0.638057146664312,0.422487181499433
0.709373447448328,0.610773676090501
0.718524423529442,0.529959707271738
0.0569633069671372,0.0483899578304557
0.64541047563118,0.399468956743843
0.6222680616663,0.419646015409024
0.728270806676056,0.706333332611769
0.546609055938772,0.480856256461626
0.715774354490883,0.635710438197691
0.70829769545724,0.540680520327725
0.120975686943185,0.115384489599545
0.678061357305765,0.566435892626509
0.0903562814170501,0.0651356226527735
0.687876380991654,0.411199952324868
0.699781035052713,0.600009910990405
0.590917130425696,0.517955218961781
0.10185732434893,0.0383340086161576
0.0822294635020887,0.13203689663139
0.700423117698838,0.557022501145088
0.714876354428522,0.564669184984304
0.0778046103785162,0.075361041611654
0.549224357222531,0.471354866016213
0.655892412404346,0.481463373315279
0.561180746485473,0.51067303990021
0.764567887279568,0.492571661791032
0.697625993770962,0.576176728089894
0.564008565176482,0.68051042029199
0.563602205190969,0.616984553284758
0.648528220136075,0.693676711873393
0.794195071137195,0.548239298445738
0.098918085377064,0.139714614024841
0.546773709190953,0.523039928602103
0.636936927775665,0.52730298117281
0.70233847858179,0.503262456587465
0.776449269200588,0.78113772712231
0.765170759363594,0.565006788912692
0.665563484579884,0.557915152352196
0.0832517601801691,0.105811437833774
0.711691532940212,0.478782709099674
0.594748150692625,0.554201916073641
0.695010394156142,0.596811457406746
0.685257328932982,0.601509485717635
0.594532048394954,0.600782964916831
0.539430475940611,0.570203721396422
0.767492992355473,0.643882274052559
0.0727850278643491,0.0861647167613925
0.717987298095419,0.576426618011122
0.853173178335193,0.699852397653936
0.737826184703514,0.561576066646298
0.715555121669744,0.703927925863901
0.642660464316964,0.604480643221086
0.0854853318280184,0.0759067888818715
0.789631764648305,0.671662816443193
0.605644605808116,0.429270385603773
0.59922960771141,0.46615709402508
0.61887662472376,0.461992283947094
0.1314436810343,0.145883665641864
0.778200691351511,0.490242193252938
0.65861157247079,0.41268011478799
0.565370935192559,0.480737644197462
0.0926958766806517,0.140924404673854
0.586362884962166,0.525293794361041
0.070515727993586,0.0333624075060044
0.744000870282943,0.607913623263732
0.593222157111692,0.46939235535411
0.572704325446958,0.439990720118988
0.688953696160669,0.544046824488248
0.579406644180138,0.512838959275963
0.626197590477756,0.504964437764607
0.0283904345539767,0.0896994437496271
0.667168814654335,0.695200899591005
0.662918957283374,0.45754988718559
0.682692356835002,0.563798757744311
0.782832092513224,0.608514490902472
0.0992390213519827,0.12651909031944
0.623120776748121,0.514981368907163
0.67574447242968,0.464360521301476
0.793018070979769,0.644553515307373
0.642773515690305,0.678062866114423
0.67918894631925,0.584016337960332
0.589752752755721,0.507219800987951
0.624919511640058,0.515055303897022
0.537340220974432,0.450597354276566
0.643518766364786,0.484294483848632
0.605435474376364,0.392996272860334
0.687607812460033,0.693310062821383
0.772884413065619,0.657713058597769
0.541422031446785,0.498955626148413
0.641161188165668,0.666781639469113
0.766990556674846,0.808384143461232
0.755263332681268,0.434979503190377
0.0877199572510351,0.171331673868872
0.690221595740683,0.572973540825598
0.498148080930307,0.680999619372275
0.692521848958024,0.692480792179248
0.885787075097885,0.458224808957895
0.669925866559037,0.495001897086469
0.560698132905462,0.495820107840374
0.58078101772315,0.527871374355822
0.768840063742058,0.629848684462263
0.601480838685342,0.519322131936753
0.53801904633718,0.585631925436318
0.638521931490221,0.54016458172321
0.684553424427455,0.630003892534801
0.74103920825097,0.538345602511437
0.564214813631906,0.553912067932711
0.642515481094304,0.742709122047127
0.644383436037533,0.353091558054077
0.124989124497564,0.0741884683921096
0.634815036312867,0.545354736148709
0.565795328464898,0.618692291270863
0.727225789193005,0.652213104657445
0.64288280865948,0.59107540406075
0.599870945674812,0.594768188491103
0.654518132380973,0.476620448222965
0.611591136702661,0.613314068252222
0.601846258346216,0.452632865915862
0.721439026297328,0.748678342942429
0.790381819504137,0.632666198509782
0.763230416079476,0.582188898809399
0.736453515164446,0.598880909368191
0.690644085319565,0.517002625374732
0.783227391427271,0.66051342401731
0.737947732695654,0.668413889943104
0.635768433768031,0.440626756653343
0.588706011376707,0.478652967706893
0.761995923457136,0.594927669445031
0.666221982495148,0.714977085095876
0.627706203044178,0.613285682334105
0.587895952423556,0.416627587254701
0.628543427916842,0.661166550265047
0.610460552428308,0.660221279960053
0.54986529658949,0.457566292052889
0.65661279504237,0.49271908770157
0.681850373521818,0.511002388157063
0.819604131938503,0.57642413915611
0.60004882587948,0.578198839669224
0.5607753741612,0.483497284721767
0.651004973732985,0.501978215227647
0.768846606196522,0.600542280009085
0.632844236245348,0.38719237098333
0.633084300784702,0.677473521987036
0.75187439017021,0.565731088987869
0.663685328268201,0.653435938403469
0.624235198908882,0.53616622710456
0.581458368468873,0.552538510056748
0.612604841643598,0.489297461996689
0.685001035553638,0.687811359057685
0.677529263539752,0.629000690567889
0.117521626835204,0.0540472095208223
0.620494321326553,0.527533357272305
0.820514395807198,0.518262897456058
0.666747295478383,0.647424774198428
0.570054527407951,0.559399475542896
0.692636909607034,0.46409933248073
0.772572380533488,0.66380543263937
0.588197927825069,0.559989602591798
0.547759853649058,0.469605908869405
0.760636222326056,0.654814113555405
0.549945651697249,0.448693622644536
0.797513356031235,0.58281804508715
0.736773583765491,0.499792333156442
0.628015063957338,0.423964875106193
0.659838645521906,0.466497785733155
0.654429362651852,0.532988309915994
0.564266170272066,0.502862997943587
0.588935262699305,0.447916808145242
0.523803504884975,0.533904313442059
0.0696831861040542,0.101680334116993
0.535842129359199,0.573046898611522
0.736566183185862,0.518119868617604
0.742162883938077,0.681004410121159
0.54703280178567,0.40189181934467
0.635893398300082,0.588316922232559
0.679937651951832,0.532173592830637
0.811112297537743,0.766965587558535
0.573326895527745,0.565311717914508
0.106933186569876,0.125758774516725
0.623908930270906,0.604616771127615
0.672667509940396,0.589947967433984
0.654388589747873,0.561941176423565
0.555851787900374,0.376350151154252
0.757224405764181,0.621818790436244
0.68011638300857,0.600337499725842
0.813794862651166,0.730698220338857
0.734447101679885,0.593428302052303
0.663338450265423,0.642007328228289
