"Area","Perimeter","MajorAxisLength","MinorAxisLength","ConvexArea","EquivDiameter","ShapeFactor1","ShapeFactor2"
0.0577721224956874,0.122780929377243,0.137102442619865,0.132383796608674,0.0568520511012998,0.114340925895768,0.634981455309375,0.482237381083045
0.762613366581837,0.837259025875065,0.939757378456021,0.717400178261144,0.747717219686945,0.838325174882375,0.0998789263048517,0.000989923510142014
0.0500734427573485,0.100372167154811,0.12677161902346,0.115119349082391,0.0485825119446609,0.100629387993942,0.667645690049229,0.490746466505795
0.0657825069599822,0.119341327122332,0.127226351122952,0.171163164737794,0.0640868672627661,0.128226375988228,0.562824651094945,0.567292961472105
0.06886539479752,0.137603259954239,0.151404126452278,0.15409962274337,0.0675785420711774,0.133473148353489,0.59242522923997,0.471029040667482
0.0112939589062153,0.0217480902128801,0.0405615429177261,0.0601035180481104,0.0109532231002939,0.0248083554711718,0.802618227632986,0.726623957572028
0.641249210063366,0.750065382566748,0.775857139943818,0.695709908130654,0.625689987096881,0.746860075479521,0.107316049197175,0.0601730904562215
0.551000017079711,0.671682296865608,0.686828040183109,0.648437348134965,0.542994595530491,0.673782329908771,0.130585418254054,0.0929172895079387
0.0434892141624964,0.0812215791224906,0.0893161369459926,0.133457920176718,0.0421309522337237,0.0885944381361517,0.630964033455892,0.649277666949035
0.0548130625629814,0.119450183961211,0.133813277827934,0.124168703090327,0.0541271431339327,0.109114886705795,0.648600284231103,0.482609000045346
0.0581393362824301,0.107697068533253,0.112659383379448,0.160089221925676,0.0566459309827395,0.114985732836002,0.580493929219558,0.603111552251925
0.0683828929614511,0.125780996471395,0.149872056541724,0.153308863214894,0.066449003821467,0.132655420806665,0.592342574281979,0.47536078214345
0.615202650771149,0.730183605201577,0.780162591328288,0.660078962904521,0.611372883661683,0.726258325380714,0.126615062887508,0.0480545428904645
0.045205725119131,0.0855601060909167,0.0961161758932706,0.132081882923775,0.0440726037505617,0.0917606255702249,0.633959744767541,0.620021912899261
0.0916668089975918,0.181486943341042,0.208317691575092,0.168859387381506,0.0906268937285893,0.170770372208192,0.569068255504057,0.350606961807259
0.0584382312251277,0.104762041688746,0.114199391275032,0.159284201625203,0.056736623834906,0.115509974543312,0.581826928730213,0.596450354283918
0.0662991682180737,0.127648678587517,0.149259848787439,0.147061211224728,0.0646227795710228,0.129109345859854,0.604066458457457,0.46888686194594
0.072447864182138,0.12575018793209,0.130734523585509,0.18923028897745,0.0703900204883398,0.139505474625944,0.530999320970501,0.582560655327312
0.0716750072588772,0.131955027748224,0.166791778523526,0.145839989984157,0.0696892120852348,0.138209875138336,0.605473375018903,0.421800031708109
0.0506242634374626,0.0895412540033985,0.0910459493153232,0.158435616583407,0.0490318538031223,0.101622985209227,0.583432154939132,0.684590718531403
0.0358417735571914,0.0710013596835346,0.0951648484529966,0.0979024192945984,0.034846667243803,0.0742288581415134,0.70737517920155,0.567267620990684
0.0835240567729594,0.144551612518947,0.146851103143193,0.206753252103124,0.0812855299554368,0.157739864989593,0.502228294883648,0.555017072072019
0.714602298929102,0.78713147852234,0.819159235005026,0.753443553522436,0.697988679883089,0.802977119580511,0.081063559400346,0.0552576093324749
0.0562520282156826,0.106577691605152,0.130804792175774,0.132633710017175,0.0546259538208486,0.111662997082823,0.631981473561319,0.503042463264024
0.0710644075902236,0.133903496700748,0.148832768008033,0.16427056300381,0.069413011126364,0.137184049945217,0.57414218471764,0.491432464842037
0.0210507438214145,0.0472322292922114,0.0833947849298736,0.0537991546915547,0.0202451180449919,0.0451159353404392,0.819909211799479,0.534327626573175
0.0534594954653367,0.102615028816254,0.126190833207649,0.127668068515447,0.0520370851317314,0.106706189198164,0.641580996137516,0.510433691417064
0.0130745187791423,0.0329473365675454,0.0435319547537928,0.0652036996794453,0.0128083041673366,0.0285869950952188,0.791089679747698,0.721099818830152
0.0707014637312337,0.124196068282677,0.133821453039248,0.178720507971274,0.0686586114924333,0.136573355781552,0.546917876382385,0.558728710077173
0.0769483680336129,0.147433237895325,0.192053069745181,0.137573364695221,0.0745866261022273,0.146988499857747,0.621943316169606,0.353936535886143
0.0373704076927018,0.0820985955413882,0.105357068797582,0.0934478378218926,0.0367017483108456,0.0771353186772724,0.719533974319935,0.523698319906944
0.0770465763719278,0.145097265981759,0.190134233702129,0.139740442018401,0.0747927462207876,0.147150640340871,0.617744948691114,0.360394620989792
0.0428316452885617,0.0751920056632941,0.073853934979216,0.14886817491009,0.0415579383041261,0.0873760159400846,0.599241559966619,0.745436423731733
0.0265546806948026,0.0528030978328589,0.0593538735475767,0.102603209031857,0.026214356678498,0.0561687140453364,0.697411040716617,0.722849293103175
0.0620633998872739,0.116280327583775,0.146045591696134,0.136185581120702,0.0602736450694006,0.121825949129486,0.624829858176752,0.463688874474999
0.0640104869425609,0.122851446700542,0.148616039668332,0.13947284890382,0.0626481488352152,0.125186624789858,0.617374362167983,0.461593118064158
0.0811841363644127,0.150368949374039,0.173303534599495,0.170191829213892,0.0790553102726145,0.153938185341351,0.5627821424389,0.433764275485689
0.0336897299697689,0.0677924791563116,0.087717299896899,0.0975680844776937,0.0328390572890258,0.0701063040058673,0.707377073953994,0.594756772657065
0.0373447881261849,0.0750660329692449,0.0988235525416947,0.0994358414670874,0.0364502817662021,0.0770867544600495,0.703546153407718,0.55698686856314
0.0391851269876514,0.0727738776449131,0.0869737215581038,0.120880092177487,0.0378477761700409,0.0805626692462557,0.659056236963652,0.635235132632357
0.0345992245811201,0.0825497694836625,0.0974932345803446,0.091534099522664,0.0340427987814179,0.0718530147247977,0.724192892060875,0.547244990741442
0.0449623392372201,0.0957837487009066,0.131757112159996,0.0929434624353791,0.0435614258565322,0.0913129425514177,0.7191257136963,0.443878356426576
0.0252139233804164,0.0570738460148128,0.081825819570132,0.0732670881757997,0.0247261694224927,0.053501351320449,0.771820332498022,0.571209196811822
0.00771575944935012,0.0134667548475525,0.0257936152909583,0.0634443620765264,0.00723069375909505,0.0171100920855026,0.798448629193388,0.808436123324433
0.0283053510734598,0.0556614456462057,0.0682930171937618,0.0996421961515654,0.027496423815943,0.0596280227523406,0.705266950210114,0.675563793790066
0.0595484124408615,0.10138542578086,0.106449669440505,0.173325408892578,0.0576394299542001,0.117452463391212,0.558367529329505,0.645848783003845
0.0233052656749048,0.0418318346690547,0.0430494694808821,0.109185090766934,0.022549540970496,0.0496765869696905,0.682973890811426,0.818817365907504
0.0297229670873969,0.0588682722708084,0.0659930246313658,0.106998723120077,0.0291536295691677,0.0624100529927019,0.686247076201549,0.701760339701328
0.0871663051461169,0.154449369246505,0.170622492070901,0.1919455865409,0.0848843872254995,0.163605972265638,0.526300521060501,0.466767279380878
0.0556755879690516,0.104769572665021,0.125378316076511,0.136448154156056,0.0541230207315615,0.110643782117137,0.624255980302845,0.525450552501436
0.698150267297477,0.752215818610275,0.805951444725267,0.742266314363012,0.680122188006283,0.790621944961489,0.0851496129654682,0.0588106621393297
0.0473876582008232,0.0862556944450149,0.0952435444489945,0.141072243682583,0.0459441744270891,0.0957558261326086,0.615808074128678,0.638626328192286
0.0561367401663564,0.108783583019428,0.121922247513187,0.143889915920168,0.054712524270644,0.11145931815224,0.613632015065147,0.544542196910431
0.624408615006234,0.687817755851226,0.700593010935023,0.740431904436019,0.609521924997011,0.733582830326754,0.0857429193027834,0.113569247408779
0.0240098037541205,0.0445826949119354,0.0643055540019312,0.0856277259007496,0.0229823932194726,0.0510922304017879,0.735415769895476,0.66880569884633
0.0928239594186066,0.169447650814646,0.200882071788556,0.176768033411785,0.0903465703673473,0.172597839687797,0.55032015754111,0.377657852721199
0.0364651830091035,0.070248262056066,0.0845863274584036,0.112381726772882,0.0353784571496886,0.0754163424896521,0.675550685825495,0.631444913153228
0.0691173205349365,0.130313274920343,0.160367731088693,0.1462365622354,0.0673889115621019,0.133899601133355,0.608605935622652,0.436072559179389
0.054535517259048,0.101424449930646,0.119748241105092,0.13913942895931,0.0528739328130862,0.108621928507238,0.61991541785815,0.546930507058793
0.0613460520247997,0.113383640254848,0.135161354410642,0.145066489952479,0.0598449152227952,0.120582284427979,0.606954489953399,0.507760601874095
0.665493859843891,0.747205665484988,0.788026503004399,0.719633063798713,0.650020405891737,0.765708062388813,0.0971932928622321,0.0601543450975282
0.0435191036567661,0.08748940528565,0.103934543922609,0.116734879172887,0.0426091509087836,0.0886497480433078,0.665293474160727,0.566788888598523
0.731592341457583,0.804037150990597,0.857961922078654,0.741779259778922,0.71248716902262,0.815603999333538,0.0865120979945971,0.0361075165109185
0.0523578541051085,0.0999963029752833,0.123885752538684,0.125804356681444,0.0509199140891346,0.104737229966351,0.644399995292694,0.51563323181887
0.667842320107944,0.758479536968193,0.822480525143463,0.688302457869911,0.655387773779047,0.767517541786048,0.109864760689308,0.0384277868075498
0.615019043877778,0.692742329700664,0.680633530791053,0.74558397564331,0.599648771317973,0.726111756274033,0.082947849844262,0.128027985169519
0.0160164990008369,0.0308023775976734,0.0433681399477243,0.076606882395662,0.015640394596355,0.0347575803681554,0.757728929924357,0.749313752328732
0.0022289022869733,0.004071519627778,0.0136429314079981,0.0505610438406411,0.00209005800220136,0.00501786871919575,0.827670372442417,0.854233457016288
0.0435361833677774,0.0859551400282343,0.10295191509916,0.117942177974603,0.042456622021049,0.0886813508652985,0.662836715306785,0.572101238412035
0.0818715947326171,0.146294691209434,0.16425602784522,0.182432088864344,0.0795293865453031,0.15505782755343,0.542485908898153,0.471777537366056
0.0366658696134861,0.0747264544026772,0.111183942717537,0.0843848383537888,0.035526863635052,0.0757979776602256,0.740222604759918,0.491594479755653
0.0483569318007139,0.0929699021110011,0.122193669212304,0.114093035664506,0.0470242438483451,0.0975202079552834,0.670249466434776,0.502970998916588
0.452966745802661,0.549229307273417,0.52618921917124,0.642221868562202,0.443306661389992,0.588267074167737,0.128101808222391,0.214334432712622
0.0417598934226033,0.0806663407807842,0.104824232451703,0.109316287872631,0.0405891737468927,0.0853835239763672,0.681440623026808,0.551879367697373
0.0705050470546038,0.125668716461482,0.125524417471441,0.187363498555775,0.0688235075872816,0.136242569750138,0.531792969679435,0.599784939532887
0.0753428751985516,0.134905801179488,0.154300964601409,0.171081796877217,0.0730283580059115,0.14433094450962,0.559893979829944,0.486388050085644
0.0099403918085706,0.0205465571799644,0.037217339165483,0.0581019344311763,0.00955572869645515,0.0219129565675641,0.808209849954814,0.739013495553312
0.727202855727681,0.802006525933259,0.868760974661115,0.729759237583607,0.707787630319445,0.812354415236851,0.0930270062731599,0.0286168759678817
0.0753684947650686,0.132310352901548,0.145210526851437,0.181408432999196,0.073217988514987,0.144373455099633,0.542469943275061,0.526482100888171
0.0593776153307486,0.107127452873204,0.130973471523905,0.143491331304415,0.0575693491138896,0.117154098416787,0.611139556863517,0.517534610819178
0.0793480674306991,0.151954562196964,0.182964872985181,0.155201498447693,0.0776619382711469,0.150936582150799,0.590903216232898,0.392267054621834
0.632427539326035,0.694639451087678,0.702722962820337,0.752976346961018,0.615231452281131,0.739924378075677,0.0816676666042015,0.115136408866776
0.0266486191053647,0.071211542385019,0.102237924032315,0.0565858601733966,0.0260082365599377,0.0563550085291736,0.812933566665561,0.475932690996093
0.0899588378964628,0.15757677830312,0.170321200334345,0.202416837180811,0.0877041104474043,0.168062166662817,0.511771517799337,0.478634981431161
0.0226348870177117,0.0556265293016594,0.0949548751882348,0.0487998194722046,0.0219600374314135,0.0483253845240862,0.835384042168274,0.486124098422879
0.0731310526225896,0.138302956113578,0.161613801209784,0.156242887525754,0.0714082538740276,0.140648146880367,0.586706993039218,0.447429634019743
0.557626944952091,0.638100304388368,0.628786914434653,0.710837334512958,0.54312651240637,0.679317477183711,0.0977100732632955,0.152591488101404
0.0721532391671933,0.122500229352459,0.127765620537308,0.190792468128758,0.0699118218132799,0.13901194274517,0.526893493507458,0.59635723455585
0.0674050795060548,0.120470973563535,0.133295882684296,0.168465239108749,0.0653977912168095,0.130994358111156,0.56524869213461,0.545449721571212
0.0346376539308955,0.0698018805532392,0.0841676234663093,0.104828278836062,0.0337088841893502,0.0719266755476622,0.690053387164387,0.621662578685417
0.0614997694239013,0.107699807070081,0.121852476815175,0.160407171636658,0.0596305502994925,0.120849036381445,0.578296268694369,0.572685810360902
0.0295137406275086,0.0696259295620942,0.0914728591293318,0.0805097150357364,0.0295782370134019,0.062000517289475,0.755586479645115,0.547118829569
0.0293813728671711,0.0671578232466175,0.0853102799603835,0.0839402488027955,0.02905881431463,0.061741233660288,0.740521049620527,0.579848944929897
0.0903175118276999,0.165286444105779,0.163053739232843,0.212007204776152,0.0889944223895918,0.168631969081391,0.497355523264758,0.510392340223898
0.042656578250696,0.0954024074477247,0.133409837305487,0.0830938377122592,0.0417929152392848,0.0870511117969068,0.742257204143013,0.4259626652908
0.0279765666364925,0.0487288396682537,0.05986623241977,0.107158928963184,0.0270141027385119,0.0589803577409489,0.685705496195318,0.730696131262107
0.0413884097081077,0.0799543212057229,0.0946381100097712,0.118899318647876,0.0401686887050297,0.0846909681135027,0.659977343478738,0.60474677203966
0.0383140617260756,0.0707357216113003,0.0852734317937582,0.118022582788847,0.0370150508910573,0.0789206337970569,0.661957089841284,0.639682070321598
0.0640702659311004,0.114873404288823,0.124468234028192,0.16640904445373,0.0622482758052082,0.125289460022115,0.567659768038526,0.572568674685112
0.0397316777400126,0.0787870198831466,0.109512275373402,0.0971052901368323,0.0382888732237599,0.0815900779492448,0.709528073099141,0.51674852319767
0.0551717364942185,0.107282864838146,0.138120271761293,0.121614211167205,0.0535953532280472,0.109751227387663,0.655402015798085,0.465691305903116
0.597529419802217,0.665024229204578,0.631329891126588,0.774721846163343,0.582981898531188,0.712061245206575,0.072065282776004,0.171346359321887
0.0709192300466276,0.140276071897546,0.158687876594129,0.152057505669771,0.0697057016947196,0.136939856400265,0.594261109857205,0.4500118135411
0.0806930946728381,0.152115451235559,0.173278184335993,0.168613421266697,0.0786554372426075,0.153137040892886,0.565440478302121,0.432016684892586
0.0175963722693812,0.0370578803451104,0.0411990058147361,0.0869463720128565,0.0174212724207159,0.0380349678136452,0.734450234515942,0.780747352044318
0.0477377922765547,0.0878084448260139,0.102046828021915,0.133855383280241,0.0464058834926642,0.0963939106979567,0.628850094827811,0.601853613116604
0.0544501187039915,0.101950933635668,0.128899012049935,0.12878870314967,0.0527873623632908,0.108470151972395,0.640469619688595,0.502883962412039
0.052972723701515,0.103784384041451,0.143202043651836,0.108408684676087,0.0513074199120279,0.105837138304506,0.682567087724226,0.43463772343358
0.046648960699585,0.0921983193599491,0.0982903602067415,0.13545976079181,0.0454948325686277,0.0944068947054016,0.628239003704859,0.616427907259134
0.0427462467335053,0.0758711627964295,0.0889865279809395,0.13047830047221,0.0415043470733004,0.0872175534572645,0.635858103899373,0.646447018559666
0.635130403593571,0.723543338029924,0.735250858176708,0.722162381336501,0.620153600712351,0.742053895557211,0.0939218218476095,0.0883997155407932
0.053502194742865,0.108914348152925,0.13541087467425,0.117511368190848,0.0520041059127617,0.106782349938595,0.6615251920365,0.469414020467491
0.0867990913593742,0.161374444248183,0.200529262019107,0.15966086179306,0.0845381054263182,0.163017342461872,0.581286432014476,0.35949830266631
0.0387410545013578,0.0782557437386778,0.100531412229051,0.102893830117164,0.0378271641581848,0.0797262627012424,0.695921958206804,0.556415718214874
0.0426950076004714,0.0957084389381597,0.10061349642779,0.118041626015815,0.0423947859854809,0.0871224509718459,0.663911187765604,0.579660567208795
0.0313412697057166,0.0640776539502709,0.068973441082357,0.110445200978563,0.0308273249318773,0.0655653872006175,0.67970429536218,0.693956091201445
0.0847751456045364,0.150762614042943,0.154216530588979,0.203023765325369,0.0826871467616468,0.159761827991235,0.509174687964435,0.526487677402816
0.089015183863089,0.160390624893026,0.159702101972432,0.210848497466206,0.0870033020442993,0.166560282459495,0.497829976166251,0.519714036437423
0.0622598165639037,0.108149611743941,0.125882946627935,0.159019061743848,0.0600427905366131,0.122165954894405,0.581847019648911,0.556288323005344
0.0555602999197254,0.101264245526258,0.112446382103318,0.15068772874243,0.0540075934651678,0.1104396925339,0.597061251502886,0.590029125064716
0.0697962390476353,0.154797848057761,0.183548615454591,0.124049849771857,0.068592653054494,0.135047147259281,0.650033459642803,0.356514911040184
0.0721916685169687,0.153058192538309,0.15712814691414,0.157835448980732,0.0710042584416495,0.139076342328752,0.583602695424224,0.46151452397493
0.0567089104852346,0.11096071979702,0.13349122556951,0.131286823010758,0.0548609307560074,0.11246936534547,0.634593858510884,0.493133391108412
0.0205468923465815,0.0443389651343183,0.0572113664201452,0.0793771482128983,0.0200596099382876,0.0440902238652512,0.750344292953654,0.688743281845493
0.0921108814838853,0.163314697590225,0.197426713301668,0.178766359953365,0.0895839259286742,0.171472385155526,0.547994040194229,0.386707757616302
0.0826572614391364,0.144834366446351,0.164853131650834,0.18312558374569,0.0803002757887186,0.156334634870953,0.539388101002705,0.47246057060618
0.0236212403286136,0.054531114570796,0.080786882178986,0.0659809359805866,0.0229494140005029,0.0503120380700686,0.785220052634654,0.566068633379936
0.0256665357222156,0.0503637461540673,0.0647837871724582,0.0930128339088691,0.0248622087007424,0.0544035684424373,0.720614694624409,0.678532800520634
0.0385147483304582,0.0824155811791317,0.111877757382268,0.0896417090013838,0.0374149239210642,0.0792994497896703,0.725716017717062,0.498602437000168
0.0565594630138858,0.103631710613336,0.125002443933841,0.140224982886566,0.0549598684129163,0.112205741090575,0.617383662939311,0.531729870401143
0.666539992143333,0.760529331783321,0.787300713595602,0.729602626731092,0.661695049406992,0.766514451359136,0.0962583684503203,0.0610172251835941
0.0464098447454269,0.0837992269110537,0.101816236153889,0.129204290833009,0.0451526731718176,0.093969449252519,0.638165868510235,0.595248487913889
0.0897069121590463,0.163662491767274,0.190823182036988,0.177876647325977,0.0875186023407001,0.167661603360383,0.54882664667666,0.401063705010629
0.0557866060906249,0.106315476703952,0.128461830948135,0.133866155441936,0.054172489560016,0.1108402350139,0.630153879848188,0.511521244315134
0.0458590240653128,0.093132845052217,0.0921369894233742,0.142745379979364,0.0449506754556285,0.0929602704775589,0.619828243307233,0.647490815334399
0.0546038361030931,0.107505370955352,0.134779913799907,0.123228594383724,0.0532944178549491,0.108743316814759,0.652197941428972,0.47738010827926
0.0544202292097218,0.102821788346704,0.139632084681671,0.117028898692683,0.0524781821854504,0.108417019376209,0.664100067757153,0.455840296809717
0.0464482740952023,0.0927795738015135,0.121220459818964,0.108594880325548,0.0451650403789312,0.0940397793716767,0.682742583442753,0.49757492580235
0.0785282413021572,0.148895616561028,0.145938347136556,0.192077633809364,0.0768003561755649,0.149590989523173,0.526580846952713,0.537186839782703
0.0817733863943022,0.136398303750289,0.145351775029791,0.202762846748453,0.0790800446868417,0.154898018219041,0.508441281916864,0.554359661619959
0.0700994039180857,0.142501133069612,0.182108006479676,0.127741134554668,0.0684731033857291,0.135558772016118,0.645252793224966,0.362282474385318
0.0378272899622538,0.0801227412205933,0.0872693791584204,0.114549897939573,0.036949092453118,0.0780005433532404,0.670877148662723,0.62453340950552
0.0595185229465917,0.114423599614962,0.146218947205159,0.127727246280497,0.0579486101320405,0.117400262060225,0.642313512902884,0.451696256557812
0.0710686775179764,0.127318000265638,0.146794597952197,0.164936065442211,0.0688688540133648,0.13719123041234,0.570137598797515,0.500319300691691
0.0181343831662368,0.0458855538074562,0.0557066793224023,0.0771061415902247,0.0182457528949571,0.0391454048903801,0.771409436795755,0.679053965879212
0.0784940818801346,0.143759490741692,0.170852413246358,0.163797981686987,0.0764210951574139,0.149534851015383,0.573226368834048,0.432830618595706
0.0381133751216929,0.0731326259692708,0.0940245521669152,0.106994903447003,0.0371139885479662,0.0785415148159697,0.68517635562883,0.587694106043311
0.0681224273685289,0.121637590251904,0.139643350845143,0.164001635644743,0.0662593733123915,0.132213465604659,0.573593721267106,0.519061149509578
0.0367384583852841,0.0742732265577824,0.0746717559737014,0.128238891096913,0.0360545311385663,0.0759359397642038,0.648543300846715,0.695788725872678
0.0225580283181609,0.0512366547677241,0.0770965376166779,0.0658841045099043,0.0219765270408984,0.0481702064011266,0.785944522204856,0.579471903334865
0.0761157321218125,0.15094883454719,0.204944681666644,0.125469373534027,0.0740754482081978,0.145611876930751,0.651351979029166,0.312425421204563
0.0338519872243762,0.0663129846354391,0.0878832804270481,0.0980226758502784,0.0327813436558289,0.0704184041082335,0.70636723282445,0.594876849170428
0.399596918820134,0.516638665127609,0.482225585414395,0.595924722796327,0.39003697794927,0.538424658233036,0.153933736470232,0.237209468655285
0.0268066064322192,0.0501145393027959,0.0431598207564241,0.123535349239178,0.0259835021457104,0.0566681487253656,0.651176437401026,0.850111102915283
0.0132880151667834,0.0295344350466989,0.0474692441039269,0.0608158867247446,0.0130721379190937,0.0290378090742321,0.800747196968908,0.694581346803914
0.0270371825308716,0.055849035418866,0.0801865448365576,0.081043399392004,0.0263050495306645,0.0571247749716646,0.749288041881371,0.593082460900714
0.0461152197304822,0.100224286166144,0.134009721144919,0.0950337714166418,0.0449547978579997,0.0934299152855615,0.714996689224051,0.440106560837501
0.0697535397701071,0.121393860474287,0.125858486836261,0.185486660175462,0.0681020871723205,0.134975047758968,0.536730657921411,0.594240746533718
0.0606030845958086,0.114276403260502,0.128344699148828,0.150601315948681,0.0590699035770085,0.11929103314983,0.597574381168943,0.535987059369117
0.776529061128286,0.815134386848451,0.845241963071965,0.811005277994398,0.758534403508989,0.848382760308176,0.0586247201267407,0.0570641053264667
