"MinorAxisLength","Eccentricity","Extent","Solidity","roundness","ShapeFactor4"
0.660078962904521,0.880997142219956,0.743393436794828,0.557628959829821,0.685025842256463,0.464064742195848
0.132081882923775,0.516136788988275,0.442851005045251,0.866651241860823,0.908726846311019,0.914488226585992
0.168859387381506,0.794240807933512,0.247337999863838,0.730284167209963,0.742549613801973,0.774765011247995
0.159284201625203,0.489940641771232,0.445624179473292,0.904737683819174,0.929612619751482,0.922669742311627
0.147061211224728,0.681802914610548,0.81474860357053,0.874361865387852,0.845937614753706,0.935712743909828
0.18923028897745,0.445835142230611,0.437667973247138,0.905722403896899,0.936220882555971,0.909046293718517
0.145839989984157,0.742552073179104,0.516618810599944,0.898703909889438,0.877685505280467,0.966360865541579
0.158435616583407,0.365025594444098,0.49007870313575,0.917834186157645,0.952347524480189,0.920313897631421
0.0979024192945984,0.650629962689742,0.661504948058702,0.880045729722598,0.895619326986769,0.928994667643961
0.206753252103124,0.453070101747983,0.734866817211678,0.893893194444129,0.918665059114611,0.957710410012469
0.753443553522436,0.815730070446142,0.851973471174014,0.867256598926384,0.737946257120823,0.802186411855703
0.132633710017175,0.663999194210799,0.478815819208568,0.901628921219222,0.885257349051668,0.942869976381084
0.16427056300381,0.622127252312095,0.352451290515759,0.856166235578257,0.855407476081118,0.879488517800157
0.0537991546915547,0.766342537298494,0.535393760108796,0.911545707781341,0.868092942771799,0.94767544605599
0.127668068515447,0.664041320372499,0.420216919521656,0.881437303879178,0.880343549590367,0.957902560611457
0.0652036996794453,0.544882670311172,0.419756845397264,0.840445559128375,0.858653530077532,0.872289458268652
0.178720507971274,0.504477598744314,0.762362861615061,0.909547671379141,0.927250457594694,0.95952953250554
0.137573364695221,0.833920897314418,0.686702512307806,0.930429548449422,0.82252887406718,0.950308218612483
0.0934478378218926,0.706616022425537,0.619911715135213,0.818833501610062,0.822871816717679,0.877411414835966
0.139740442018401,0.823636021325148,0.326967106862871,0.916187674837385,0.840813110707888,0.948821421156007
0.14886817491009,0.30220440844329,0.731562825905911,0.898344814809974,0.965820357780416,0.983472666814073
0.102603209031857,0.452000563017959,0.794970436211279,0.799835419432946,0.91095946927706,0.903317472231322
0.136185581120702,0.706098098814513,0.659400719675251,0.904439114051626,0.882362341496839,0.945371831251383
0.13947284890382,0.704187862339742,0.37222315170021,0.838140375993566,0.854908773153864,0.97844287846424
0.170191829213892,0.689301369155604,0.343935366015875,0.887294303226594,0.848454579563855,0.913139058816164
0.0975680844776937,0.620220448917406,0.459007675387098,0.863773013521661,0.890486193879071,0.952527557407308
0.0994358414670874,0.659749474267751,0.750388554421142,0.857002547916483,0.882854224825958,0.937571049077781
0.120880092177487,0.518788612396503,0.687646679795971,0.924002398926325,0.931683787914007,0.849951242348245
0.091534099522664,0.683749238117875,0.802791538633015,0.80945040500378,0.778037212686484,0.874332420375125
0.0929434624353791,0.795428220806348,0.707539050082931,0.91030705273292,0.819344456566767,0.925564048946593
0.0732670881757997,0.689972463231999,0.375123830268228,0.832292546458274,0.849043010918064,0.813565916733722
0.0634443620765264,0.447105546780411,0.448551159703658,0.915052754089491,0.9493025495043,0.799657560422252
0.0996421961515654,0.516952774390843,0.915065923482671,0.878702274834133,0.913766951048259,0.870709682982334
0.173325408892578,0.384943231708475,0.602534094216164,0.930656792352951,0.973526683849658,0.87818655875405
0.109185090766934,0.306494699513217,0.514405243454051,0.89113315414567,0.959986401269001,0.892849588376998
0.106998723120077,0.469282635388991,0.557823660169979,0.829570329622406,0.907569869450624,0.942068686620069
0.1919455865409,0.609653335699559,0.55723474032866,0.888394933530437,0.884346936611517,0.921020087744858
0.136448154156056,0.629569018955841,0.735516421215603,0.892871837556366,0.892442601237352,0.947179063978257
0.742266314363012,0.813761940446133,0.612391794709552,0.91549507392619,0.812028454936569,0.830821821342761
0.141072243682583,0.471865766729013,0.692040136523546,0.90740820323551,0.934481615116803,0.927121653390513
0.143889915920168,0.58761842611055,0.595908423789841,0.872335256698878,0.865757351913622,0.818535229819779
0.740431904436019,0.670089349149927,0.47617633394612,0.877867289415761,0.850611946776811,0.841689589578892
0.0856277259007496,0.559967155193079,0.753388519748276,0.939570767434634,0.945509416088979,0.965468148909208
0.176768033411785,0.753387723210358,0.723716457187462,0.895311973158925,0.836006365076039,0.955497911712004
0.112381726772882,0.543931915042134,0.630588497854515,0.89315339448886,0.912139239717962,0.905145326626677
0.1462365622354,0.721397543525209,0.432493289929625,0.872462964210429,0.859615884754753,0.836153232984582
0.13913942895931,0.596459602352413,0.613897939192885,0.913262421868237,0.904875631129719,0.915810720334836
0.145066489952479,0.636982295236401,0.429988922368322,0.865986310315459,0.896544852829296,0.966107392141338
0.719633063798713,0.820074465266091,0.769427072389957,0.86712342566465,0.751572346278024,0.640907819161935
0.116734879172887,0.615121174464885,0.643353785687661,0.83701744080188,0.867607778474666,0.931625475180493
0.741779259778922,0.87030163061436,0.218743391428019,0.921374367598386,0.723344720010208,0.746688445492916
0.125804356681444,0.661887227834491,0.65256327750969,0.887746581163829,0.887045884441626,0.990503144574009
0.688302457869911,0.892606894525029,0.805712218481712,0.781769874003368,0.721321252309275,0.710301680906507
0.74558397564331,0.627490488369211,0.373189294158357,0.89906427318456,0.808542040824884,0.89364372474345
0.076606882395662,0.487660735516544,0.483660712050678,0.84973354700834,0.935366872719403,0.971775515129947
0.0505610438406411,0.437656711214431,0.538347112596347,0.866210234533077,0.932598748244048,0.988593682474624
0.117942177974603,0.606199745316864,0.510220545236996,0.864234244791989,0.880934264269377,0.927720008160991
0.182432088864344,0.618045347140398,0.656397564332612,0.911888074959049,0.886576105575945,0.896422158416228
0.0843848383537888,0.757764835106772,0.817426174458028,0.901234493518709,0.875418257557029,0.913643453744368
0.114093035664506,0.696319233638603,0.813027870431512,0.886367503775052,0.890391405771041,0.954759959955134
0.642221868562202,0.491205718394468,0.653510188086619,0.832058592796682,0.866255178297687,0.934117296658275
0.109316287872631,0.647034392333841,0.759884384824391,0.885801330147967,0.900528517607931,0.93149665696677
0.187363498555775,0.426817646234658,0.566292086550881,0.861874296333444,0.912986257767221,0.990277100719991
0.171081796877217,0.619368413064864,0.474983378437637,0.929738243318152,0.898452016776295,0.960558398201496
0.0581019344311763,0.544291178103426,0.733521518803824,0.88094164667311,0.920929909300915,0.93702615145743
0.729759237583607,0.893357803782371,0.913424009256299,0.932369849792836,0.720056079302874,0.63453671887899
0.181408432999196,0.545247745296569,0.756011461820209,0.908298650097177,0.919139647991297,0.958035892085364
0.143491331304415,0.626269032451078,0.518490609521665,0.91675186572048,0.922310933378296,0.926998083648813
0.155201498447693,0.762923909389316,0.284754921766335,0.836932282241877,0.816522789659396,0.866877949249672
0.752976346961018,0.654156416068994,0.722793825675035,0.94015392000285,0.847269996443811,0.771663443884081
0.0565858601733966,0.818455181685383,0.297440614848945,0.854778718043515,0.750262035054265,0.92338570621972
0.202416837180811,0.572549289007163,0.453493824612577,0.877138334366843,0.891526204804344,0.849347302994696
0.0487998194722046,0.820775446153887,0.279252766450908,0.878722606332691,0.818818660224255,0.917309305565167
0.156242887525754,0.694313446286268,0.371902153670408,0.859408753470124,0.846417302667978,0.944937344697302
0.710837334512958,0.588548362740862,0.808470719514024,0.916888227018886,0.848259995330517,0.868180953511025
0.190792468128758,0.423639658493853,0.609781820632427,0.931078683287089,0.959120181740224,0.966957288488057
0.168465239108749,0.54260016327794,0.544379433797941,0.916012981321062,0.91628552932729,0.932014363944127
0.104828278836062,0.574186303717362,0.45133791501215,0.873512004882419,0.887464563579393,0.974784635090084
0.160407171636658,0.522316139564233,0.548355674001639,0.917735484393747,0.945683648453069,0.974642443286817
0.0805097150357364,0.700826657362828,0.448881687303672,0.717046067308939,0.808472216990691,0.747222939100895
0.0839402488027955,0.663421124719045,0.375958825012425,0.786557137980522,0.827670187480131,0.937157844179385
0.212007204776152,0.507477055794269,0.419940699181412,0.766110920439753,0.839328723893155,0.843196025824015
0.0830938377122592,0.829157989760977,0.227697293259436,0.832557536749738,0.790182957009385,0.947654919630902
0.107158928963184,0.432037510172671,0.541824400512004,0.90827306766167,0.974553995183627,0.947782532173019
0.118899318647876,0.564819683945045,0.500746911244032,0.895307926654577,0.901212193664741,0.95387456518888
0.118022582788847,0.522716643107293,0.645460942559549,0.92132705912379,0.936666238671635,0.950186000322993
0.16640904445373,0.510233958788538,0.521083579628821,0.90196623086779,0.919526474061796,0.973660166371403
0.0971052901368323,0.709016548777075,0.558033246907859,0.93925285379058,0.886529303356213,0.919920798076769
0.121614211167205,0.726399915018118,0.763674336544406,0.898222899654436,0.865128413165238,0.917049186790707
0.774721846163343,0.473023398759257,0.597756328944088,0.886978403824386,0.860990580136273,0.855077288508706
0.152057505669771,0.697796516902336,0.690491026581777,0.798511167439165,0.806015798215742,0.950322343789411
0.168613421266697,0.694092294847648,0.734653166741175,0.877327084041103,0.830238594162564,0.916239994120202
0.0869463720128565,0.419895283092514,0.479091434472587,0.802454756772044,0.903013143772728,0.898672780153645
0.133855383280241,0.537704553290727,0.461254105537867,0.888571853764196,0.925949881147775,0.965377156698832
0.12878870314967,0.670245755505995,0.617637319848517,0.913760088949799,0.899307581535227,0.919747729903488
0.108408684676087,0.783059913554717,0.829647047856667,0.919792525715422,0.864158730674248,0.958969260648093
0.13545976079181,0.51244130559571,0.802205426231058,0.864713208297272,0.872713269960231,0.880667859125698
0.13047830047221,0.486400071378841,0.742123254889114,0.893517095086071,0.958301422851032,0.958072056935626
0.722162381336501,0.749339112557402,0.306172318622384,0.873106382398086,0.755236974325935,0.796309889566507
0.117511368190848,0.730585261273063,0.632920623088295,0.892633531988457,0.829938251995925,0.998511857404111
0.15966086179306,0.798205282608375,0.654928749544991,0.886930794050358,0.829933372362914,0.917850806106651
0.102893830117164,0.653691108496497,0.428199801340116,0.854961783538985,0.876211024329544,0.92871753739855
0.118041626015815,0.595561294918343,0.740878459519596,0.741788278924619,0.788276725652714,0.886990877117126
0.110445200978563,0.469685804264657,0.499939152357446,0.813668969692114,0.886378651916972,0.908019153509721
0.203023765325369,0.502452703107436,0.743313687078243,0.871691765134557,0.885487033325316,0.911071499533903
0.210848497466206,0.497009171369009,0.413883676533037,0.850785687922163,0.860703907359503,0.890723360827368
0.159019061743848,0.546373736877817,0.778074157186379,0.964341707955549,0.951951115998763,0.93847990049445
0.15068772874243,0.517513415214254,0.663971296050175,0.893307320270739,0.920194366940789,0.941879711971108
0.124049849771857,0.847724641577398,0.718166356991207,0.800155906142769,0.691652372622586,0.925982473520543
0.157835448980732,0.673988795232851,0.474088099614042,0.791771755910394,0.729735627299476,0.951886034854725
0.131286823010758,0.678484673204039,0.355364297021947,0.932596162177084,0.855759408457464,0.946043762369885
0.0793771482128983,0.551690550849119,0.471509051233854,0.851725278409611,0.886408183690742,0.982571221580467
0.178766359953365,0.738067293684876,0.776862542561203,0.903205303308783,0.872428221616817,0.918330683063956
0.18312558374569,0.617924648844185,0.712929983788005,0.911259401677189,0.906618249692237,0.966576570539826
0.0659809359805866,0.71313424989248,0.484830547992715,0.873708161724897,0.845262328178214,0.979111443743915
0.0930128339088691,0.528843130896927,0.594118157692994,0.889512702245942,0.918795512026531,0.87595792197761
0.0896417090013838,0.742715172731472,0.742910067953066,0.886974261802302,0.837183671635164,0.964371138429212
0.140224982886566,0.61422252487485,0.631157284189633,0.896619884192226,0.913818659222151,0.92949068470225
0.729602626731092,0.80707507192776,0.548106431148995,0.573758068346209,0.711924579970614,0.412163353745575
0.129204290833009,0.555908662403877,0.610696217649206,0.881831236689932,0.94188058150613,0.967050925802931
0.177876647325977,0.721202216108819,0.380059286811618,0.869935139362399,0.844477603099274,0.9420347577396
0.133866155441936,0.65084423578544,0.692008894151752,0.901564094675952,0.881201517565343,0.921940552939583
0.142745379979364,0.447255804010735,0.802141665158772,0.828761550173087,0.85371181173161,0.687070148617606
0.123228594383724,0.709926275129567,0.688383637532729,0.860606069361493,0.855786738790058,0.911432174572791
0.117028898692683,0.745808442175217,0.834252867725377,0.955676583835067,0.891650614562085,0.949477543756178
0.108594880325548,0.71152771455303,0.382321583504839,0.885800037291094,0.864991738536339,0.940667669438991
0.192077633809364,0.507488236875334,0.429152113089901,0.84447688659366,0.829596515141509,0.903049476093304
0.202762846748453,0.46208627154232,0.798131407449909,0.956244381267899,0.962576846273789,0.953414814087638
0.127741134554668,0.834729970648104,0.517748146359639,0.855725836294905,0.780381439564557,0.8345636800634
0.114549897939573,0.547809778822968,0.482549188471895,0.852421744938596,0.84638662917656,0.903909983213584
0.127727246280497,0.733470087477194,0.797970708154846,0.881917099754144,0.864553919378472,0.930270622448498
0.164936065442211,0.611916674986523,0.394279171718073,0.929306020844411,0.906745450424586,0.9777458144608
0.0771061415902247,0.554256769168336,0.37654504840603,0.743570062973794,0.829323825359631,0.542723393286533
0.163797981686987,0.70105366240004,0.608486138715217,0.888429352196208,0.867303582176512,0.940383134211257
0.106994903447003,0.61038135879913,0.434187737217978,0.87170026634504,0.911856866552025,0.975558884898154
0.164001635644743,0.586619826962268,0.605074179225675,0.893903440033156,0.915841810770711,0.915067886432445
0.128238891096913,0.415866158728151,0.642166388310654,0.823641273106125,0.880513990074333,0.696378962763892
0.0658841045099043,0.699040852440564,0.485109524586838,0.861156315467478,0.85717890546043,0.965924316141438
0.125469373534027,0.892468688109385,0.832587823795907,0.891618031679855,0.787884273897235,0.789416853269711
0.0980226758502784,0.619133224596846,0.636320835127435,0.901448914667044,0.906429269300319,0.951154864132417
0.595924722796327,0.478884564622935,0.564702604238287,0.877183131449632,0.808541930625532,0.797943819716338
0.123535349239178,0.218563355639897,0.621123232878904,0.887886519642827,0.940839393986407,0.923665092545269
0.0608158867247446,0.586337288802968,0.409083923883125,0.828955348715895,0.895980394461363,0.936056049011434
0.081043399392004,0.653208822199852,0.752467504409811,0.870071705603411,0.890728819014623,0.891231335376265
0.0950337714166418,0.795816564703068,0.440257086942603,0.867646212858448,0.799632202921205,0.901221375963769
0.185486660175462,0.436779174437783,0.643040249552351,0.860144009814156,0.938231212009245,0.922274419682619
0.150601315948681,0.589418071973833,0.602775028719213,0.872994525231088,0.879718031762314,0.929969863486443
0.811005277994398,0.777665678455374,0.703145606010699,0.866019852152153,0.784659601960914,0.856762414999214
0.0621196127629839,0.742284004224224,0.734751316350537,0.849970936755336,0.857253712245747,0.92323565672599
0.0917682301447214,0.819719698323646,0.584588934709287,0.86672024852784,0.832399298560975,0.924361304542712
0.182462075630731,0.694378695929693,0.308812291936417,0.937809233469007,0.879370902616019,0.921571856772858
0.107228284089162,0.510984489824731,0.749938934242308,0.884685637637215,0.916420947854868,0.974035795885372
0.635861523192799,0.935050681171505,0.865371846196154,0.760947912528352,0.689037704304304,0.442191653422143
0.0909266195177196,0.71563137324558,0.801888424804996,0.853991892488273,0.851402047462125,0.928353839124023
0.145224838463707,0.641144433059106,0.441185082912578,0.827812652808958,0.798894920774532,0.907535534008956
0.193526791148076,0.592162790914787,0.628696990449705,0.866990545760859,0.832034379688814,0.972290715033635
0.690570291773886,0.762539097781906,0.723204088943685,0.856671656459195,0.82072230785311,0.754949103436655
0.66994404850367,0.885704222444802,0.694181767019674,0.868486288548184,0.746337461263609,0.688267503612384
0.147727471943819,0.626414784692268,0.658081605905145,0.91954552510981,0.904969146030353,0.959004998738195
0.155873626176985,0.657896608518811,0.377771459457882,0.890479224874717,0.880253399662145,0.902382540153453
0.0898059433502036,0.559795955884262,0.483059155600523,0.882533122998577,0.900726265046297,0.950372789998879
0.0998484753479481,0.547471118437123,0.452842099394421,0.883215251554368,0.936492711369217,0.9065557356963
0.154275653569462,0.560929465175037,0.705293810429684,0.886955058883274,0.913164769193594,0.914298525317038
0.73190953474158,0.781274550952358,0.778420248195984,0.920047852598929,0.788275629405955,0.890202814624246
0.127076530796604,0.426302043437235,0.552919973624999,0.885023155686621,0.958389706001381,0.988929779048567
0.132200828262037,0.63225007226503,0.363637168669223,0.878589041050847,0.885836604855632,0.893039737386516
0.161403223520852,0.733660011065248,0.413298978276839,0.885185947917547,0.836731273476182,0.929881429232812
0.109102775261982,0.770700098311119,0.835808423766764,0.866489057415004,0.822168389971056,0.908079561624268
0.143393589155815,0.402162525889319,0.486244547292025,0.509478412726834,0.370038176597002,0.503204309146492
0.141723770409122,0.587559769837462,0.392923156160108,0.8507668740291,0.871287202250232,0.89577206792758
0.115948627303527,0.566661639533854,0.599088819437802,0.900482603954261,0.913165382675249,0.966239385264853
0.10147160070846,0.677387440926241,0.818076609764281,0.955121543926789,0.923350348964861,0.936217758775642
0.126637200481805,0.600974311040877,0.732932344670345,0.947102431881503,0.923383077782236,0.949529488123653
0.129004927738086,0.711002909286159,0.346299899769911,0.892125982406503,0.869423026260606,0.890422620250355
0.109895268889571,0.866321660421123,0.694677787850854,0.812526034944715,0.75922489725175,0.821863461099958
0.108278610046975,0.752348682742177,0.582525114134373,0.889778967915178,0.872399481994184,0.895831691707657
0.113851536359917,0.470598073898522,0.688013148162521,0.906937097526313,0.937766978340729,0.950280103107893
0.118458804288591,0.538036234080013,0.426671361663695,0.824364428104357,0.864709062900823,0.882230163686141
0.140595072845483,0.66859302000544,0.739324962845147,0.897522684937016,0.877930188559317,0.943320492463598
0.192929650155391,0.549745499208691,0.807589658650501,0.897144403278101,0.901542702430335,0.909600704972485
0.100251919096761,0.684225714003027,0.415479566838025,0.804142720973359,0.841476839691085,0.937150971224361
0.0700980635550764,0.773912315205689,0.71523002127509,0.893056449375455,0.851218108350021,0.96057417233558
0.13075591564933,0.525370299525892,0.398836741615004,0.945522418805199,0.927559458829337,0.926886813573199
0.08802714690924,0.733146270954432,0.381552516679594,0.906463960273833,0.849714128202248,0.855997571292243
0.824119133447239,0.702014037200308,0.904677081066531,0.927665759870794,0.831683086075567,0.77873029737469
0.124610516800274,0.545116323242325,0.488708416623008,0.868584581911926,0.89608647040223,0.911224293268405
0.166305581923137,0.450608039127654,0.610552016767491,0.883471516607071,0.941029748292365,0.993829608638996
0.138561700973831,0.594067128573812,0.583303128162432,0.891332678034884,0.903807132078379,0.968626987542061
0.0770707876979088,0.529546647603433,0.587740249300205,0.815185297097431,0.872828520909479,0.901348182298228
0.111366267675587,0.601866677500751,0.523489296814269,0.899957077484547,0.888850931776609,0.920281003504561
0.0900810023700949,0.565625145008323,0.555096706893949,0.856696671448161,0.918794679431095,0.946038092708392
0.0901442632613315,0.529625371558553,0.531051525158356,0.846714824351763,0.892709237530182,0.924299811706564
0.157672602150371,0.426451993512608,0.443993905804447,0.890662845160161,0.897924758917942,0.78414702575945
0.0532373453094925,0.617019106492201,0.477487767128952,0.909916828857433,0.926240858067145,0.966256537855357
0.114485978991792,0.687650098198706,0.584077960156229,0.814337539709162,0.824655185768209,0.883896351185225
0.169976285819969,0.591828167080788,0.552023270078495,0.837724431239486,0.844269498255085,0.856428841793643
0.183497591382665,0.694425356241047,0.400272844707315,0.91564218195984,0.878544597204429,0.971878256336372
0.113882331518474,0.569089443799453,0.798185373192249,0.918783032103478,0.928438981736646,0.937077622715212
0.153094307702775,0.555356838592358,0.555030224060356,0.856783332924284,0.891140036286034,0.976540565210112
0.159878694139331,0.758662951321428,0.379730138185571,0.939804401906281,0.862368359334717,0.971041838509071
0.687363756894867,0.415498731978369,0.547123162974748,0.896559188315936,0.851778130624076,0.946295184841546
0.155155820128452,0.715834326050419,0.557197800080144,0.865813935415437,0.823814182850132,0.923540588219807
0.173975903050356,0.67871045182847,0.590538288911102,0.888093562498476,0.892866727037699,0.929338812742205
0.809832038433394,0.607016663051496,0.84858761313562,0.927121067755265,0.838695063909939,0.840629161263541
0.170642087546537,0.592332231190359,0.788560804410574,0.941118694901144,0.90343677227334,0.975405760540399
0.147451464073678,0.498891872357747,0.630488109644842,0.808644806921341,0.851826159174617,0.868141396743031
0.146455904763779,0.552617982225363,0.601248021417323,0.849906902706436,0.872912654869591,0.983199608758173
0.140306088374781,0.617023266980212,0.519983343053399,0.839966976119633,0.895974987719325,0.738030255163649
0.160283675540722,0.584729508848151,0.624474226339034,0.912525184995201,0.91655128307771,0.958180983513088
0.113774836935295,0.566207740254062,0.504793592209445,0.880483208376703,0.894199606552678,0.952547110634206
0.12816196038865,0.685965435116174,0.719195456291861,0.937835949233668,0.899947109868372,0.938697513898034
0.121242329562529,0.596234815016016,0.605299895475064,0.853537480316859,0.916400873060945,0.897311517437749
0.161763795538195,0.682504658818137,0.655739451660177,0.824982964049664,0.834500839466863,0.876771731716439
0.152712131269973,0.7123840225295,0.656616685519984,0.895687449278903,0.839054345148176,0.935821991570289
0.0939455063829254,0.502328015189547,0.51884629525881,0.803225832484345,0.871943856828701,0.781953599692331
0.167490142910618,0.431464548862997,0.398510428212477,0.84337146641917,0.908250814144228,0.813935313736174
0.682777642995229,0.610876841309417,0.712117914749527,0.908754354870899,0.816846378794657,0.950202238587863
0.107115322557043,0.736598134933767,0.189672145364278,0.734098602556936,0.798566006057332,0.631316828056551
0.67509391922444,0.753318040793578,0.705812329882743,0.69312841022284,0.716685039662617,0.547835432483067
0.17879030609829,0.499921857277469,0.641413423542669,0.876031985525518,0.923907925549098,0.956491382663576
0.118854720199082,0.380524660354557,0.486236349307692,0.836930971357431,0.923710082407028,0.951190032514798
0.144659176045218,0.39910921411568,0.700956404654196,0.842888201027671,0.92576573568888,0.902036606292747
0.79652152165575,0.563203174517243,0.840575079224109,0.900839061902566,0.859529296668316,0.865227145442494
0.16711771340498,0.665801625271449,0.420764165700499,0.896043439108482,0.891221039605329,0.937243053880126
0.727008832365196,0.893148930382184,0.479421880717731,0.467341417428985,0.705924131554131,0.382308498823192
0.684964945202438,0.901989185360045,0.491967968424731,0.861194664906084,0.720244879372107,0.642868314772826
0.0876574455500019,0.799083863089042,0.650062021532125,0.844421716620443,0.791040235583412,0.842808278176394
0.126273290398687,0.661745517611127,0.745128312286562,0.862371633526396,0.894188044749789,0.868172239341096
0.678422314569863,0.784972758603715,0.4980594378176,0.800872700290772,0.770099280161247,0.679705854693732
